body,bodyId,ordinal,preShadowStartDegree,preShadowStartJulianDayUT,preShadowStartUTC,retrogradeStationDegree,retrogradeStationJulianDayUT,retrogradeStationUTC,directStationDegree,directStationJulianDayUT,directStationUTC,postShadowEndDegree,postShadowEndJulianDayUT,postShadowEndUTC
Pluto,9,322,75.6846288611484,2415156.22570361,1900-05-16T17:25:00.792Z,77.69880021383432,2415280.3081639996,1900-09-17T19:23:45.370Z,75.6846288611484,2415444.260836174,1901-02-28T18:15:36.245Z,77.69880021383432,2415567.349664476,1901-07-01T20:23:31.011Z
Neptune,8,322,86.44313034764873,2415181.570922071,1900-06-11T01:42:07.667Z,89.26196717151768,2415295.241433964,1900-10-02T17:47:39.894Z,86.44313034764873,2415451.7667628126,1901-03-08T06:24:08.307Z,89.26196717151768,2415564.88787191,1901-06-29T09:18:32.133Z
Mercury,2,1019,123.8036486579701,2415200.9845348634,1900-06-30T11:37:43.812Z,135.25229695929667,2415219.037227206,1900-07-18T12:53:36.431Z,123.8036486579701,2415243.13221924,1900-08-11T15:10:23.742Z,135.25229695929667,2415257.176410917,1900-08-25T16:14:01.903Z
Mercury,2,1020,230.11963375404142,2415314.2190045454,1900-10-21T17:15:21.993Z,246.28706307252756,2415333.483760193,1900-11-09T23:36:36.881Z,230.11963375404142,2415353.3984300345,1900-11-29T21:33:44.355Z,246.28706307252756,2415370.898280423,1900-12-17T09:33:31.429Z
Mars,4,151,143.06335261385226,2415331.645071646,1900-11-08T03:28:54.190Z,162.5473047258792,2415397.7942338074,1901-01-13T07:03:41.801Z,143.06335261385226,2415478.7861147197,1901-04-04T06:52:00.312Z,162.5473047258792,2415546.106550377,1901-06-10T14:33:25.953Z
Uranus,7,320,252.87850327735785,2415361.5253917687,1900-12-08T00:36:33.849Z,256.90097632945736,2415465.9759861,1901-03-22T11:25:25.199Z,252.87850327735785,2415619.0797734493,1901-08-22T13:54:52.426Z,256.90097632945736,2415724.9189500418,1901-12-06T10:03:17.284Z
Saturn,6,313,279.7852710498048,2415403.357344296,1901-01-18T20:34:34.547Z,286.39232439868385,2415500.690280117,1901-04-26T04:34:00.202Z,279.7852710498048,2415642.089520745,1901-09-14T14:08:54.592Z,286.39232439868385,2415739.253466826,1901-12-20T18:04:59.534Z
Jupiter,5,297,273.2247746832024,2415419.4438345246,1901-02-03T22:39:07.303Z,283.05840156560987,2415505.3620136604,1901-04-30T20:41:17.980Z,273.2247746832024,2415627.407311611,1901-08-30T21:46:31.723Z,283.05840156560987,2415712.5954866,1901-11-24T02:17:30.042Z
Mercury,2,1021,338.12503879403044,2415427.6962074824,1901-02-12T04:42:32.326Z,352.0996685172354,2415442.01262933,1901-02-26T12:18:11.174Z,338.12503879403044,2415464.6044874936,1901-03-21T02:30:27.719Z,352.0996685172354,2415484.227299262,1901-04-09T17:27:18.656Z
Pluto,9,323,76.67771588330902,2415522.560872361,1901-05-18T01:27:39.372Z,78.69541529001643,2415646.5245751524,1901-09-19T00:35:23.293Z,76.67771588330902,2415810.5455146404,1902-03-02T01:05:32.465Z,78.69541529001643,2415933.5199779645,1902-07-03T00:28:46.096Z
Mercury,2,1022,105.94572825630101,2415548.812514875,1901-06-13T07:30:01.285Z,115.9989840833909,2415565.619779937,1901-06-30T02:52:28.987Z,105.94572825630101,2415589.8450516686,1901-07-24T08:16:52.464Z,115.9989840833909,2415604.0224681906,1901-08-07T12:32:21.252Z
Neptune,8,323,88.67444628862059,2415549.093075199,1901-06-13T14:14:01.697Z,91.4929497710363,2415662.7891227277,1901-10-05T06:56:20.204Z,88.67444628862059,2415819.26007112,1902-03-10T18:14:30.145Z,91.4929497710363,2415932.434959961,1902-07-01T22:26:20.541Z
Mercury,2,1023,214.43548653378951,2415662.1303329654,1901-10-04T15:07:40.768Z,230.4039263903404,2415682.0067804903,1901-10-24T12:09:45.834Z,214.43548653378951,2415702.320971109,1901-11-13T19:42:11.904Z,230.4039263903404,2415718.9887712263,1901-11-30T11:43:49.834Z
Uranus,7,321,257.27141167585324,2415730.9856522735,1901-12-12T11:39:20.356Z,261.28639420036313,2415835.6590184523,1902-03-27T03:48:59.194Z,257.27141167585324,2415988.9295520866,1902-08-27T10:18:33.300Z,261.28639420036313,2416094.748482732,1902-12-11T05:57:48.908Z
Venus,3,203,317.5240313620198,2415742.771375466,1901-12-24T06:30:46.840Z,333.3577621511,2415774.62672068,1902-01-25T03:02:28.667Z,317.5240313620198,2415816.031874301,1902-03-07T12:45:53.940Z,333.3577621511,2415848.5720376335,1902-04-09T01:43:44.052Z
Mercury,2,1024,320.4850179851783,2415775.541103203,1902-01-26T00:59:11.317Z,335.4719561472603,2415790.4292667955,1902-02-09T22:18:08.651Z,320.4850179851783,2415812.285105899,1902-03-03T18:50:33.150Z,335.4719561472603,2415832.36299723,1902-03-23T20:42:42.961Z
Saturn,6,314,291.18492064541255,2415780.200499017,1902-01-30T16:48:43.115Z,297.80187509564723,2415877.7623921707,1902-05-08T06:17:50.684Z,291.18492064541255,2416018.954006955,1902-09-26T10:53:46.201Z,297.80187509564723,2416115.7184012495,1903-01-01T05:14:29.868Z
Jupiter,5,298,307.4135630893025,2415821.329744812,1902-03-12T19:54:49.952Z,317.2577852304627,2415906.688365869,1902-06-06T04:31:14.811Z,307.4135630893025,2416026.9675741345,1902-10-04T11:13:18.405Z,317.2577852304627,2416110.3456589915,1902-12-26T20:17:44.937Z
Pluto,9,324,77.67624369254685,2415888.9309784584,1902-05-19T10:20:36.539Z,79.6971754304282,2416012.782556736,1902-09-20T06:46:52.902Z,77.67624369254685,2416176.8002340244,1903-03-03T07:12:20.220Z,79.6971754304282,2416299.6598083246,1903-07-04T03:50:07.439Z
Mercury,2,1025,87.18404293288157,2415896.0886749215,1902-05-26T14:07:41.513Z,96.14236884285062,2415911.695577115,1902-06-11T04:41:37.863Z,87.18404293288157,2415935.767753996,1902-07-05T06:25:33.945Z,96.14236884285062,2415950.273847837,1902-07-19T18:34:20.453Z
Neptune,8,324,90.9057985693517,2415916.6383095738,1902-06-16T03:19:09.947Z,93.72286566756053,2416030.2336308127,1902-10-07T17:36:25.702Z,90.9057985693517,2416186.730889487,1903-03-13T05:32:28.852Z,93.72286566756053,2416299.9487704784,1903-07-04T10:46:13.769Z
Mercury,2,1026,198.72078249186234,2416010.0545039736,1902-09-17T13:18:29.143Z,214.37254564168808,2416030.333292514,1902-10-07T19:59:56.473Z,198.72078249186234,2416051.254111089,1902-10-28T18:05:55.198Z,214.37254564168808,2416067.138963666,1902-11-13T15:20:06.461Z
Mars,4,152,177.4367642750087,2416098.0622434057,1902-12-14T13:29:37.830Z,196.28635612663334,2416164.1487305006,1903-02-18T15:34:10.315Z,177.4367642750087,2416244.1431415873,1903-05-09T15:26:07.433Z,196.28635612663334,2416307.9050601088,1903-07-12T09:43:17.193Z
Uranus,7,322,261.6298610222656,2416100.3964100406,1902-12-16T21:30:49.828Z,265.6383381821185,2416205.2433742257,1903-03-31T17:50:27.533Z,261.6298610222656,2416358.679859345,1903-09-01T04:18:59.847Z,265.6383381821185,2416464.5603140164,1903-12-16T01:26:51.131Z
Mercury,2,1027,303.4922483973486,2416123.550338369,1903-01-09T01:12:29.235Z,319.1584775371886,2416139.135429889,1903-01-24T15:15:01.142Z,303.4922483973486,2416160.263974242,1903-02-14T18:20:07.375Z,319.1584775371886,2416180.4389310963,1903-03-06T22:32:03.647Z
Saturn,6,315,302.68791749907206,2416157.2836799882,1903-02-11T18:48:29.951Z,309.32275936495523,2416255.0057325736,1903-05-20T12:08:15.294Z,302.68791749907206,2416395.8373464197,1903-10-08T08:05:46.731Z,309.32275936495523,2416492.180558171,1904-01-12T16:20:00.226Z
Jupiter,5,299,343.4161371433601,2416224.675555926,1903-04-20T04:12:48.032Z,353.3080252989802,2416309.6809092313,1903-07-14T04:20:30.558Z,343.4161371433601,2416428.2303221524,1903-11-09T17:31:39.834Z,353.3080252989802,2416510.6906277053,1904-01-31T04:34:30.234Z
Mercury,2,1028,67.54107536133735,2416242.669018749,1903-05-08T04:03:23.220Z,76.09210628736578,2416257.319011003,1903-05-22T19:39:22.551Z,67.54107536133735,2416281.2252054885,1903-06-15T17:24:17.754Z,76.09210628736578,2416296.2788898908,1903-06-30T18:41:36.087Z
Pluto,9,325,78.68128048752776,2416255.3489158954,1903-05-20T20:22:26.333Z,80.70531065793008,2416379.0267752903,1903-09-21T12:38:33.385Z,78.68128048752776,2416543.069918626,1904-03-03T13:40:40.969Z,80.70531065793008,2416665.79548697,1904-07-04T07:05:30.074Z
Neptune,8,325,93.13769343058202,2416284.2064467818,1903-06-18T16:57:17.002Z,95.95299967948623,2416397.775612925,1903-10-10T06:36:52.957Z,93.13769343058202,2416554.2105034227,1904-03-14T17:03:07.496Z,95.95299967948623,2416667.4485435057,1904-07-05T22:45:54.159Z
Venus,3,204,165.65788413235006,2416320.812554553,1903-07-25T07:30:04.713Z,181.7347477478662,2416354.233607741,1903-08-27T17:36:23.709Z,165.65788413235006,2416396.6917123664,1903-10-09T04:36:03.948Z,181.7347477478662,2416429.2237206995,1903-11-10T17:22:09.468Z
Mercury,2,1029,182.89728106200823,2416358.0390547924,1903-08-31T12:56:14.334Z,198.06371584675796,2416378.4315879345,1903-09-20T22:21:29.198Z,182.89728106200823,2416400.11096555,1903-10-12T14:39:47.424Z,198.06371584675796,2416415.3047022633,1903-10-27T19:18:46.276Z
Uranus,7,323,265.9535839038452,2416469.7606749367,1903-12-21T06:15:22.315Z,269.955940330227,2416574.88135844,1904-04-04T09:09:09.369Z,265.9535839038452,2416728.465834898,1904-09-04T23:10:48.135Z,269.955940330227,2416834.3345972244,1904-12-19T20:01:49.200Z
Mercury,2,1030,287.00604385051946,2416471.6324034296,1903-12-23T03:10:39.656Z,303.07189413854456,2416487.997050047,1904-01-08T11:55:45.124Z,287.00604385051946,2416508.491609834,1904-01-28T23:47:55.090Z,303.07189413854456,2416528.447633993,1904-02-17T22:44:35.577Z
Saturn,6,316,314.3449802680414,2416534.642211873,1904-02-24T03:24:47.106Z,321.0057778095307,2416632.4772284627,1904-05-31T23:27:12.539Z,314.3449802680414,2416772.789736867,1904-10-19T06:57:13.265Z,321.0057778095307,2416868.715754483,1905-01-23T05:10:41.187Z
Mercury,2,1031,47.372405528649374,2416588.849972088,1904-04-18T08:23:57.588Z,56.404987213619265,2416602.8985400945,1904-05-02T09:33:53.864Z,47.372405528649374,2416626.7478741035,1904-05-26T05:56:56.323Z,56.404987213619265,2416642.684624929,1904-06-11T04:25:51.594Z
Pluto,9,326,79.6929807105522,2416621.7707565054,1904-05-21T06:29:53.362Z,81.7202359688958,2416745.364773306,1904-09-21T20:45:16.414Z,79.6929807105522,2416909.269760945,1905-03-04T18:28:27.346Z,81.7202359688958,2417031.92252744,1905-07-05T10:08:26.371Z
Jupiter,5,300,20.240880813709037,2416627.7162295766,1904-05-27T05:11:22.235Z,30.213730171511845,2416712.72762309,1904-08-20T05:27:46.635Z,20.240880813709037,2416830.3316499293,1904-12-15T19:57:34.554Z,30.213730171511845,2416913.306916315,1905-03-08T19:21:57.570Z
Neptune,8,326,95.3711458591081,2416651.7840719037,1904-06-20T06:49:03.812Z,98.18452421099246,2416765.241081412,1904-10-11T17:47:09.434Z,95.3711458591081,2416921.606189874,1905-03-17T02:32:54.805Z,98.18452421099246,2417034.943225272,1905-07-08T10:38:14.664Z
Mercury,2,1032,166.8836080868818,2416706.11136448,1904-08-13T14:40:21.891Z,181.34185139970907,2416726.2754661143,1904-09-02T18:36:40.272Z,166.8836080868818,2416748.781894639,1904-09-25T06:45:55.697Z,181.34185139970907,2416763.419760082,1904-10-09T22:04:27.271Z
Mercury,2,1033,270.8728829162913,2416819.7120250426,1904-12-05T05:05:18.964Z,287.1324121551785,2416836.9096691385,1904-12-22T09:49:55.414Z,270.8728829162913,2416856.934302613,1905-01-11T10:25:23.746Z,287.1324121551785,2416876.409359876,1905-01-30T21:49:28.693Z
Uranus,7,324,270.2438706260273,2416839.1048959456,1904-12-24T14:31:03.010Z,274.2400041375818,2416944.388625459,1905-04-08T21:19:37.240Z,270.2438706260273,2417098.136891839,1905-09-09T15:17:07.455Z,274.2400041375818,2417204.0668454673,1905-12-24T13:36:15.448Z
Mars,4,153,218.32574244688882,2416876.733338367,1905-01-31T05:36:00.435Z,235.1085546789458,2416938.365134825,1905-04-02T20:45:47.649Z,218.32574244688882,2417013.808437395,1905-06-17T07:24:08.991Z,235.1085546789458,2417070.159837231,1905-08-12T15:50:09.937Z
Venus,3,205,28.271158189664895,2416908.6305481195,1905-03-04T03:07:59.358Z,44.7067857011353,2416941.662177181,1905-04-06T03:53:32.108Z,28.271158189664895,2416984.252837537,1905-05-18T18:04:05.163Z,44.7067857011353,2417017.969718531,1905-06-21T11:16:23.681Z
Saturn,6,317,326.2022628468519,2416912.320206646,1905-03-07T19:41:05.854Z,332.89623509616985,2417010.131533079,1905-06-13T15:09:24.458Z,326.2022628468519,2417149.8771456257,1905-10-31T09:03:05.382Z,332.89623509616985,2417245.3873385377,1906-02-03T21:17:46.050Z
Mercury,2,1034,27.20836848459641,2416935.1875405274,1905-03-30T16:30:03.502Z,37.45021502204526,2416948.9825534225,1905-04-13T11:34:52.616Z,27.20836848459641,2416972.732618533,1905-05-07T05:34:58.241Z,37.45021502204526,2416989.8192577176,1905-05-24T07:39:43.867Z
Pluto,9,327,80.71147510187194,2416988.202951262,1905-05-22T16:52:14.989Z,82.74234382335969,2417111.800140473,1905-09-23T07:12:12.137Z,80.71147510187194,2417275.3922321415,1906-03-05T21:24:48.857Z,82.74234382335969,2417398.076646803,1906-07-06T13:50:22.284Z
Neptune,8,327,97.6057061620798,2417019.3635830656,1905-06-22T20:43:33.577Z,100.41721678182913,2417132.723517199,1905-10-14T05:21:51.886Z,97.6057061620798,2417289.1365343193,1906-03-19T15:16:36.565Z,100.41721678182913,2417402.4479185045,1906-07-10T22:45:00.159Z
Jupiter,5,301,56.46105802305612,2417028.8253851645,1905-07-02T07:48:33.278Z,66.50619840790297,2417114.3053828403,1905-09-25T19:19:45.077Z,56.46105802305612,2417232.1004600376,1906-01-21T14:24:39.747Z,66.50619840790297,2417316.736166138,1906-04-16T05:40:04.754Z
Mercury,2,1035,150.57559015209057,2417054.262097243,1905-07-27T18:17:25.202Z,164.06141270177002,2417073.848624386,1905-08-16T08:22:01.147Z,150.57559015209057,2417097.1259558797,1905-09-08T15:01:22.588Z,164.06141270177002,2417111.381627146,1905-09-22T21:09:32.585Z
Mercury,2,1036,254.97913213062415,2417167.7439718284,1905-11-18T05:51:19.166Z,271.28638605127003,2417185.7898868993,1905-12-06T06:57:26.228Z,254.97913213062415,2417205.565773286,1905-12-26T01:34:42.812Z,271.28638605127003,2417224.360789474,1906-01-13T20:39:32.211Z
Uranus,7,325,274.50229673463014,2417208.4256530832,1905-12-28T22:12:56.426Z,278.49176603749555,2417313.9957547328,1906-04-13T11:53:53.209Z,274.50229673463014,2417467.8416151972,1906-09-14T08:11:55.553Z,278.49176603749555,2417573.7431050744,1906-12-29T05:50:04.278Z
Mercury,2,1037,7.551743505429779,2417282.0207151957,1906-03-12T12:29:49.793Z,19.3233148386256,2417295.8356264755,1906-03-26T08:03:18.127Z,7.551743505429779,2417319.3138579354,1906-04-18T19:31:57.326Z,19.3233148386256,2417337.5489423163,1906-05-07T01:10:28.616Z
Saturn,6,318,338.30316874163793,2417290.3601698913,1906-03-20T20:38:38.679Z,345.0350726478237,2417388.108737305,1906-06-26T14:36:34.903Z,338.30316874163793,2417527.2144614235,1906-11-12T17:08:49.467Z,345.0350726478237,2417622.255899828,1907-02-15T18:08:29.745Z
Pluto,9,328,81.73632247775102,2417354.6202012803,1906-05-24T02:53:05.391Z,83.77135257119832,2417478.0913153896,1906-09-24T14:11:29.650Z,81.73632247775102,2417641.6787082003,1907-03-07T04:17:20.389Z,83.77135257119832,2417764.2563163396,1907-07-07T18:09:05.732Z
Neptune,8,328,99.84060275560262,2417386.9203882758,1906-06-25T10:05:21.547Z,102.65102658704173,2417500.2062039217,1906-10-16T16:56:56.019Z,99.84060275560262,2417656.5821255324,1907-03-22T01:58:15.646Z,102.65102658704173,2417769.9733533245,1907-07-13T11:21:37.727Z
Mercury,2,1038,133.80947179780625,2417402.4149160944,1906-07-10T21:57:28.751Z,146.05822962622355,2417421.109447986,1906-07-29T14:37:36.306Z,133.80947179780625,2417444.96930179,1906-08-22T11:15:47.675Z,146.05822962622355,2417459.0405217,1906-09-05T12:58:21.075Z
Jupiter,5,302,90.99890978420486,2417427.399410326,1906-08-04T21:35:09.052Z,101.06813015789304,2417513.5107747614,1906-10-30T00:15:30.939Z,90.99890978420486,2417632.4027113095,1907-02-25T21:39:54.257Z,101.06813015789304,2417719.210713934,1907-05-23T17:03:25.684Z
Venus,3,206,239.44686039245562,2417492.2482707873,1906-10-08T17:57:30.596Z,254.74281169453215,2417524.14985325,1906-11-09T15:35:47.321Z,239.44686039245562,2417565.1845552493,1906-12-20T16:25:45.574Z,254.74281169453215,2417596.5406620726,1907-01-21T00:58:33.203Z
Mercury,2,1039,239.22187040974038,2417515.7122192346,1906-11-01T05:05:35.742Z,255.47014856066448,2417534.5695034936,1906-11-20T01:40:05.102Z,239.22187040974038,2417554.3530641794,1906-12-09T20:28:24.745Z,255.47014856066448,2417572.341617625,1906-12-27T20:11:55.763Z
Uranus,7,326,278.73187310297664,2417577.751404466,1907-01-02T06:02:01.346Z,282.71371654936706,2417683.4464782337,1907-04-17T22:42:55.719Z,278.73187310297664,2417837.4195207423,1907-09-18T22:04:06.592Z,282.71371654936706,2417943.3652317617,1908-01-02T20:45:56.024Z
Mercury,2,1040,348.67986974533693,2417629.357941624,1907-02-22T20:35:26.156Z,1.9218281730475706,2417643.4299100786,1907-03-08T22:19:04.231Z,348.67986974533693,2417666.4104519337,1907-03-31T21:51:03.047Z,1.9218281730475706,2417685.595563296,1907-04-20T02:17:36.669Z
Saturn,6,319,350.6836956824027,2417668.7820174806,1907-04-03T06:46:06.310Z,357.4558476399349,2417766.4273053184,1907-07-09T22:15:19.180Z,350.6836956824027,2417904.670716986,1907-11-25T04:05:49.948Z,357.4558476399349,2417999.3767878227,1908-02-27T21:02:34.468Z
Mars,4,154,276.98060605649005,2417682.7476634923,1907-04-17T05:56:38.126Z,288.89856262073295,2417731.77909832,1907-06-05T06:41:54.095Z,276.98060605649005,2417796.644347883,1907-08-09T03:27:51.657Z,288.89856262073295,2417841.2151715998,1907-09-22T17:09:50.826Z
Pluto,9,329,82.76700225989522,2417721.009667674,1907-05-25T12:13:55.287Z,84.80676199831296,2417844.3697638856,1907-09-25T20:52:27.600Z,82.76700225989522,2418007.967836545,1908-03-07T11:13:41.077Z,84.80676199831296,2418130.4661957175,1908-07-07T23:11:19.310Z
Mercury,2,1041,116.40390843064053,2417750.4193299897,1907-06-23T22:03:50.111Z,127.24962422849823,2417767.9700415134,1907-07-11T11:16:51.587Z,116.40390843064053,2417792.137659751,1907-08-04T15:18:13.802Z,127.24962422849823,2417806.222753156,1907-08-18T17:20:45.873Z
Neptune,8,329,102.07473492664427,2417754.452265287,1907-06-27T22:51:15.721Z,104.8844424640795,2417867.6886401186,1907-10-19T04:31:38.506Z,102.07473492664427,2418024.125659042,1908-03-23T15:00:56.941Z,104.8844424640795,2418137.5233746646,1908-07-15T00:33:39.571Z
Jupiter,5,303,123.56362961894433,2417823.839435648,1907-09-05T08:08:47.240Z,133.61051712648975,2417910.5558359474,1907-12-01T01:20:24.226Z,123.56362961894433,2418031.0526371673,1908-03-30T13:15:47.851Z,133.61051712648975,2418119.631835919,1908-06-27T03:09:50.623Z
Mercury,2,1042,223.5333396365678,2417863.6361600272,1907-10-15T03:16:04.226Z,239.63028495899428,2417883.194145277,1907-11-03T16:39:34.152Z,223.5333396365678,2417903.2471865565,1907-11-23T17:55:56.918Z,239.63028495899428,2417920.38644496,1907-12-10T21:16:28.845Z
Uranus,7,327,282.93484041380617,2417947.067114804,1908-01-06T13:36:38.719Z,286.90859549593426,2418053.0126143573,1908-04-21T12:18:09.880Z,282.93484041380617,2418207.059241128,1908-09-22T13:25:18.433Z,286.90859549593426,2418312.929909434,1909-01-06T10:19:04.175Z
Mercury,2,1043,330.6185799612255,2417977.062536288,1908-02-05T13:30:03.135Z,345.06180385363643,2417991.598082252,1908-02-20T02:21:14.307Z,330.6185799612255,2418013.897172518,1908-03-13T09:31:55.706Z,345.06180385363643,2418033.742891092,1908-04-02T05:49:45.790Z
Saturn,6,320,3.3694303952820777,2418047.58539873,1908-04-16T02:02:58.450Z,10.183029378060887,2418145.0316133127,1908-07-22T12:45:31.390Z,3.3694303952820777,2418282.378095679,1908-12-06T21:04:27.467Z,10.183029378060887,2418376.8010941558,1909-03-11T07:13:34.535Z
Venus,3,207,95.34396162262081,2418073.451018054,1908-05-11T22:49:27.960Z,111.85479503483064,2418107.1187912654,1908-06-14T14:51:03.565Z,95.34396162262081,2418150.267379461,1908-07-27T18:25:01.585Z,111.85479503483064,2418184.1124595627,1908-08-30T14:41:56.506Z
Pluto,9,330,83.80326278278152,2418087.3977959063,1908-05-25T21:32:49.566Z,85.84820197055215,2418210.5863295263,1908-09-26T02:04:18.871Z,83.80326278278152,2418374.3295119004,1909-03-08T19:54:29.828Z,85.84820197055215,2418496.696954379,1909-07-09T04:43:36.858Z
Mercury,2,1044,98.16657412414118,2418098.040424768,1908-06-05T12:58:12.700Z,107.6928143378968,2418114.3235821277,1908-06-21T19:45:57.496Z,98.16657412414118,2418138.5153289884,1908-07-16T00:22:04.425Z,107.6928143378968,2418152.7967976816,1908-07-30T07:07:23.320Z
Neptune,8,330,104.30702995229395,2418121.9661002606,1908-06-29T11:11:11.063Z,107.11666296159558,2418235.2165821055,1908-10-20T17:11:52.694Z,104.30702995229395,2418391.59144253,1909-03-26T02:11:40.635Z,107.11666296159558,2418505.088571841,1909-07-17T14:07:32.607Z
Mercury,2,1045,207.85376328887682,2418211.5561068393,1908-09-27T01:20:47.631Z,223.7001664309479,2418231.6319421604,1908-10-17T03:09:59.803Z,207.85376328887682,2418252.1886985004,1908-11-06T16:31:43.550Z,223.7001664309479,2418268.5055984072,1908-11-23T00:08:03.702Z
Jupiter,5,304,154.52900405653628,2418219.0820553564,1908-10-04T13:58:09.583Z,164.522596553899,2418306.0987113044,1908-12-30T14:22:08.657Z,154.52900405653628,2418428.119054213,1909-05-01T14:51:26.284Z,164.522596553899,2418517.7287434526,1909-07-30T05:29:23.434Z
Uranus,7,328,287.11353439969275,2418316.3768973295,1909-01-09T21:02:43.929Z,291.0790270979041,2418422.4351616716,1909-04-25T22:26:37.968Z,287.11353439969275,2418576.5615192475,1909-09-27T01:28:35.263Z,291.0790270979041,2418682.463379791,1910-01-10T23:07:16.014Z
Mercury,2,1046,313.28399137004556,2418324.9962742515,1909-01-18T11:54:38.095Z,328.5961410977664,2418340.1602232456,1909-02-02T15:50:43.288Z,313.28399137004556,2418361.7040588036,1909-02-24T04:53:50.681Z,328.5961410977664,2418381.8690003045,1909-03-16T08:51:21.626Z
Saturn,6,321,16.373699587101306,2418426.753855247,1909-04-30T06:05:33.093Z,23.227520318169194,2418523.897385314,1909-08-05T09:32:14.091Z,16.373699587101306,2418660.410507366,1909-12-19T21:51:07.836Z,23.227520318169194,2418754.580166947,1910-03-24T01:55:26.424Z
Mercury,2,1047,79.01114542005749,2418445.026930008,1909-05-18T12:38:46.753Z,87.69129340038177,2418460.1685531586,1909-06-02T16:02:42.993Z,79.01114542005749,2418484.1837947816,1909-06-26T16:24:39.869Z,87.69129340038177,2418498.882062901,1909-07-11T09:10:10.235Z
Pluto,9,331,84.84492112632493,2418453.777245218,1909-05-27T06:39:13.987Z,86.89535158079049,2418576.9475242356,1909-09-27T10:44:26.094Z,84.84492112632493,2418740.5516364286,1910-03-10T01:14:21.387Z,86.89535158079049,2418862.9219213035,1910-07-10T10:07:34.001Z
Neptune,8,331,106.53714195578686,2418489.4707838073,1909-07-01T23:17:55.721Z,109.34665899641082,2418602.7106767567,1909-10-23T05:03:22.472Z,106.53714195578686,2418759.1761357943,1910-03-28T16:13:38.133Z,109.34665899641082,2418872.6549123228,1910-07-20T03:43:04.425Z
Mars,4,155,355.44795821702076,2418498.0478451215,1909-07-10T13:08:53.818Z,6.795055990107109,2418541.597546828,1909-08-23T02:20:28.046Z,355.44795821702076,2418603.8023358444,1909-10-24T07:15:21.817Z,6.795055990107109,2418649.5368168876,1909-12-09T00:53:00.979Z
Mercury,2,1048,192.10451621746617,2418559.507607568,1909-09-10T00:10:57.294Z,207.56850461896943,2418579.857281059,1909-09-30T08:34:29.083Z,192.10451621746617,2418601.0980043486,1909-10-21T14:21:07.576Z,207.56850461896943,2418616.6722517125,1909-11-06T04:08:02.548Z
Jupiter,5,305,184.61399538303013,2418614.1506227665,1909-11-03T15:36:53.807Z,194.54948769225797,2418701.2572366297,1910-01-29T18:10:25.245Z,184.61399538303013,2418824.3850268573,1910-06-01T21:14:26.320Z,194.54948769225797,2418913.942875903,1910-08-30T10:37:44.478Z
Venus,3,208,315.1199836220997,2418662.375682734,1909-12-21T21:00:58.988Z,330.9309627307372,2418694.2246745992,1910-01-22T17:23:31.885Z,315.1199836220997,2418735.5798754524,1910-03-05T01:55:01.239Z,330.9309627307372,2418768.061477434,1910-04-06T13:28:31.650Z
Mercury,2,1049,296.5231887423549,2418673.044452172,1910-01-01T13:04:00.668Z,312.3935866781107,2418688.95324488,1910-01-17T10:52:40.358Z,296.5231887423549,2418709.7862075865,1910-02-07T06:52:08.335Z,312.3935866781107,2418729.9191216864,1910-02-27T10:03:32.114Z
Uranus,7,329,291.2690915885439,2418685.6694929767,1910-01-14T04:04:04.193Z,295.2264607985314,2418791.9524304336,1910-04-30T10:51:29.989Z,291.2690915885439,2418946.1284034466,1910-10-01T15:04:54.058Z,295.2264607985314,2419051.9543728605,1911-01-15T10:54:17.815Z
Mercury,2,1050,59.08839511307258,2418791.3764886074,1910-04-29T21:02:08.616Z,67.73868054372697,2418805.7292542234,1910-05-14T05:30:07.565Z,59.08839511307258,2418829.576206915,1910-06-07T01:49:44.277Z,67.73868054372697,2418844.9842789434,1910-06-22T11:37:21.701Z
Saturn,6,322,29.692983581219153,2418806.248031631,1910-05-14T17:57:09.933Z,36.583599417319796,2418903.0349371955,1910-08-19T12:50:18.574Z,29.692983581219153,2419038.7213140875,1911-01-02T05:18:41.537Z,36.583599417319796,2419132.7485592403,1911-04-06T05:57:55.518Z
Pluto,9,332,85.89231295621889,2418820.1739626937,1910-05-28T16:10:30.377Z,87.9484768121172,2418943.3528099814,1910-09-28T20:28:02.782Z,85.89231295621889,2419106.719804355,1911-03-11T05:16:31.096Z,87.9484768121172,2419229.1674176417,1911-07-11T16:01:04.884Z
Neptune,8,332,108.76424104990352,2418856.9537539966,1910-07-04T10:53:24.345Z,111.57420768941799,2418970.228972207,1910-10-25T17:29:43.199Z,108.76424104990352,2419126.6951486515,1911-03-31T04:41:00.843Z,111.57420768941799,2419240.233035162,1911-07-22T17:35:34.238Z
Mercury,2,1051,176.2178146044338,2418907.5259894095,1910-08-24T00:37:25.485Z,191.11420083649648,2418927.858666472,1910-09-13T08:36:28.783Z,176.2178146044338,2418949.885862656,1910-10-05T09:15:38.533Z,191.11420083649648,2418964.831219297,1910-10-20T07:56:57.347Z
Jupiter,5,306,214.6665245320454,2419010.0222270302,1910-12-04T12:32:00.415Z,224.55272476245923,2419096.8674844652,1911-03-01T08:49:10.658Z,214.6665245320454,2419220.3960684165,1911-07-02T21:30:20.311Z,224.55272476245923,2419309.0541419126,1911-09-29T13:17:57.861Z
