shell_sign_id,shell_id,shell_ordinal,sign_ordinal,sign_name,sign_start_degree,first_direct_ingress_jd_ut,first_direct_ingress_utc,next_sign_first_direct_ingress_jd_ut,next_sign_first_direct_ingress_utc,transition_crossings,transition_crossing_count
R5.01,R5,5,1,Aries,0,589983.4139719403,-3097-03-21T21:56:07.176Z,592270.1575243049,-3091-06-24T15:46:50.100Z,"[{""jd_ut"":589983.4139719403,""utc"":""-3097-03-21T21:56:07.176Z"",""motion"":""direct""}]",1
R5.02,R5,5,2,Taurus,30,592270.1575243049,-3091-06-24T15:46:50.100Z,594813.4869387406,-3084-06-10T23:41:11.507Z,"[{""jd_ut"":592270.1575243049,""utc"":""-3091-06-24T15:46:50.100Z"",""motion"":""direct""},{""jd_ut"":592357.0261226557,""utc"":""-3091-09-19T12:37:36.997Z"",""motion"":""retrograde""},{""jd_ut"":592555.9821993285,""utc"":""-3090-04-06T11:34:22.022Z"",""motion"":""direct""}]",3
R5.03,R5,5,3,Gemini,60,594813.4869387406,-3084-06-10T23:41:11.507Z,597061.9885125435,-3078-08-07T11:43:27.484Z,"[{""jd_ut"":594813.4869387406,""utc"":""-3084-06-10T23:41:11.507Z"",""motion"":""direct""},{""jd_ut"":595003.0042349545,""utc"":""-3084-12-17T12:06:05.900Z"",""motion"":""retrograde""},{""jd_ut"":595099.3894838616,""utc"":""-3083-03-23T21:20:51.406Z"",""motion"":""direct""}]",3
R5.04,R5,5,4,Cancer,90,597061.9885125435,-3078-08-07T11:43:27.484Z,599318.5118554311,-3072-10-11T00:17:04.309Z,"[{""jd_ut"":597061.9885125435,""utc"":""-3078-08-07T11:43:27.484Z"",""motion"":""direct""},{""jd_ut"":597185.9924413878,""utc"":""-3078-12-09T11:49:06.936Z"",""motion"":""retrograde""},{""jd_ut"":597351.8329807678,""utc"":""-3077-05-24T07:59:29.538Z"",""motion"":""direct""}]",3
R5.05,R5,5,5,Leo,120,599318.5118554311,-3072-10-11T00:17:04.309Z,601845.1546642042,-3065-09-11T15:42:42.987Z,"[{""jd_ut"":599318.5118554311,""utc"":""-3072-10-11T00:17:04.309Z"",""motion"":""direct""},{""jd_ut"":599366.7039242466,""utc"":""-3072-11-28T04:53:39.055Z"",""motion"":""retrograde""},{""jd_ut"":599594.9006884368,""utc"":""-3071-07-14T09:36:59.481Z"",""motion"":""direct""}]",3
R5.06,R5,5,6,Virgo,150,601845.1546642042,-3065-09-11T15:42:42.987Z,604133.3919336677,-3059-12-16T21:24:23.069Z,"[{""jd_ut"":601845.1546642042,""utc"":""-3065-09-11T15:42:42.987Z"",""motion"":""direct""},{""jd_ut"":602031.9500253324,""utc"":""-3064-03-16T10:48:02.189Z"",""motion"":""retrograde""},{""jd_ut"":602133.9597891297,""utc"":""-3064-06-26T11:02:05.781Z"",""motion"":""direct""}]",3
R5.07,R5,5,7,Libra,180,604133.3919336677,-3059-12-16T21:24:23.069Z,606708.8689445138,-3051-01-04T08:51:16.806Z,"[{""jd_ut"":604133.3919336677,""utc"":""-3059-12-16T21:24:23.069Z"",""motion"":""direct""},{""jd_ut"":604167.756137209,""utc"":""-3058-01-20T06:08:50.255Z"",""motion"":""retrograde""},{""jd_ut"":604407.0256824747,""utc"":""-3058-09-16T12:36:58.966Z"",""motion"":""direct""}]",3
R5.08,R5,5,8,Scorpio,210,606708.8689445138,-3051-01-04T08:51:16.806Z,609596.7067709852,-3044-12-01T04:57:45.013Z,"[{""jd_ut"":606708.8689445138,""utc"":""-3051-01-04T08:51:16.806Z"",""motion"":""direct""},{""jd_ut"":606767.1418943126,""utc"":""-3051-03-03T15:24:19.669Z"",""motion"":""retrograde""},{""jd_ut"":606991.492331367,""utc"":""-3051-10-13T23:48:57.430Z"",""motion"":""direct""}]",3
R5.09,R5,5,9,Sagittarius,240,609596.7067709852,-3044-12-01T04:57:45.013Z,612221.1811769945,-3036-02-07T16:20:53.692Z,"[{""jd_ut"":609596.7067709852,""utc"":""-3044-12-01T04:57:45.013Z"",""motion"":""direct""},{""jd_ut"":609807.6566156892,""utc"":""-3043-06-30T03:45:31.596Z"",""motion"":""retrograde""},{""jd_ut"":609886.0104728583,""utc"":""-3043-09-16T12:15:04.855Z"",""motion"":""direct""}]",3
R5.10,R5,5,10,Capricorn,270,612221.1811769945,-3036-02-07T16:20:53.692Z,615139.1414330276,-3028-02-03T15:23:39.814Z,"[{""jd_ut"":612221.1811769945,""utc"":""-3036-02-07T16:20:53.692Z"",""motion"":""direct""},{""jd_ut"":612338.7978665705,""utc"":""-3036-06-04T07:08:55.672Z"",""motion"":""retrograde""},{""jd_ut"":612515.9938481974,""utc"":""-3036-11-28T11:51:08.484Z"",""motion"":""direct""}]",3
R5.11,R5,5,11,Aquarius,300,615139.1414330276,-3028-02-03T15:23:39.814Z,617758.2666968033,-3021-04-06T18:24:02.604Z,"[{""jd_ut"":615139.1414330276,""utc"":""-3028-02-03T15:23:39.814Z"",""motion"":""direct""},{""jd_ut"":615340.2747834402,""utc"":""-3028-08-22T18:35:41.289Z"",""motion"":""retrograde""},{""jd_ut"":615430.655406361,""utc"":""-3028-11-21T03:43:47.110Z"",""motion"":""direct""}]",3
R5.12,R5,5,12,Pisces,330,617758.2666968033,-3021-04-06T18:24:02.604Z,620358.0493025454,-3014-05-19T13:10:59.740Z,"[{""jd_ut"":617758.2666968033,""utc"":""-3021-04-06T18:24:02.604Z"",""motion"":""direct""},{""jd_ut"":617882.907356516,""utc"":""-3021-08-09T09:46:35.603Z"",""motion"":""retrograde""},{""jd_ut"":618051.7367766106,""utc"":""-3020-01-25T05:40:57.499Z"",""motion"":""direct""}]",3
R6.01,R6,6,1,Aries,0,620358.0493025454,-3014-05-19T13:10:59.740Z,622927.6684155937,-3007-06-01T04:02:31.107Z,"[{""jd_ut"":620358.0493025454,""utc"":""-3014-05-19T13:10:59.740Z"",""motion"":""direct""},{""jd_ut"":620456.0007150103,""utc"":""-3014-08-25T12:01:01.777Z"",""motion"":""retrograde""},{""jd_ut"":620646.9247225258,""utc"":""-3013-03-04T10:11:36.026Z"",""motion"":""direct""}]",3
R6.02,R6,6,2,Taurus,30,622927.6684155937,-3007-06-01T04:02:31.107Z,625477.4346595788,-3000-05-25T22:25:54.588Z,"[{""jd_ut"":622927.6684155937,""utc"":""-3007-06-01T04:02:31.107Z"",""motion"":""direct""},{""jd_ut"":623064.7137128564,""utc"":""-3007-10-16T05:07:44.791Z"",""motion"":""retrograde""},{""jd_ut"":623218.8571435204,""utc"":""-3006-03-19T08:34:17.200Z"",""motion"":""direct""}]",3
R6.03,R6,6,3,Gemini,60,625477.4346595788,-3000-05-25T22:25:54.588Z,627723.4974766644,-2994-07-19T23:56:21.984Z,"[{""jd_ut"":625477.4346595788,""utc"":""-3000-05-25T22:25:54.588Z"",""motion"":""direct""}]",1
R6.04,R6,6,4,Cancer,90,627723.4974766644,-2994-07-19T23:56:21.984Z,629968.7481335688,-2988-09-11T05:57:18.740Z,"[{""jd_ut"":627723.4974766644,""utc"":""-2994-07-19T23:56:21.984Z"",""motion"":""direct""},{""jd_ut"":627892.848610315,""utc"":""-2993-01-05T08:21:59.931Z"",""motion"":""retrograde""},{""jd_ut"":628012.2115932822,""utc"":""-2993-05-04T17:04:41.660Z"",""motion"":""direct""}]",3
R6.05,R6,6,5,Leo,120,629968.7481335688,-2988-09-11T05:57:18.740Z,632508.8147307488,-2981-08-26T07:33:12.737Z,"[{""jd_ut"":629968.7481335688,""utc"":""-2988-09-11T05:57:18.740Z"",""motion"":""direct""},{""jd_ut"":630082.0565375958,""utc"":""-2987-01-02T13:21:24.848Z"",""motion"":""retrograde""},{""jd_ut"":630258.3372279895,""utc"":""-2987-06-27T20:05:36.498Z"",""motion"":""direct""}]",3
R6.06,R6,6,6,Virgo,150,632508.8147307488,-2981-08-26T07:33:12.737Z,634778.2563197608,-2975-11-11T18:09:06.027Z,"[{""jd_ut"":632508.8147307488,""utc"":""-2981-08-26T07:33:12.737Z"",""motion"":""direct""}]",1
R6.07,R6,6,7,Libra,180,634778.2563197608,-2975-11-11T18:09:06.027Z,637360.4795396971,-2968-12-06T23:30:32.230Z,"[{""jd_ut"":634778.2563197608,""utc"":""-2975-11-11T18:09:06.027Z"",""motion"":""direct""},{""jd_ut"":634888.7468089932,""utc"":""-2974-03-02T05:55:24.297Z"",""motion"":""retrograde""},{""jd_ut"":635070.1845827571,""utc"":""-2974-08-30T16:25:47.950Z"",""motion"":""direct""}]",3
R6.08,R6,6,8,Scorpio,210,637360.4795396971,-2968-12-06T23:30:32.230Z,639978.0990277925,-2960-02-06T14:22:36.001Z,"[{""jd_ut"":637360.4795396971,""utc"":""-2968-12-06T23:30:32.230Z"",""motion"":""direct""},{""jd_ut"":637481.4429913268,""utc"":""-2967-04-06T22:37:54.451Z"",""motion"":""retrograde""},{""jd_ut"":637654.8519411904,""utc"":""-2967-09-27T08:26:47.719Z"",""motion"":""direct""}]",3
R6.09,R6,6,9,Sagittarius,240,639978.0990277925,-2960-02-06T14:22:36.001Z,642881.3245646916,-2952-01-18T19:47:22.389Z,"[{""jd_ut"":639978.0990277925,""utc"":""-2960-02-06T14:22:36.001Z"",""motion"":""direct""},{""jd_ut"":640033.1469492184,""utc"":""-2960-04-01T15:31:36.412Z"",""motion"":""retrograde""},{""jd_ut"":640260.06439761,""utc"":""-2960-11-14T13:32:43.954Z"",""motion"":""direct""}]",3
R6.10,R6,6,10,Capricorn,270,642881.3245646916,-2952-01-18T19:47:22.389Z,645529.359369013,-2945-04-19T20:37:29.483Z,"[{""jd_ut"":642881.3245646916,""utc"":""-2952-01-18T19:47:22.389Z"",""motion"":""direct""},{""jd_ut"":643045.6473393932,""utc"":""-2952-07-01T03:32:10.124Z"",""motion"":""retrograde""},{""jd_ut"":643177.8693070437,""utc"":""-2952-11-10T08:51:48.129Z"",""motion"":""direct""}]",3
R6.11,R6,6,11,Aquarius,300,645529.359369013,-2945-04-19T20:37:29.483Z,648419.3120261498,-2937-03-18T19:29:19.059Z,"[{""jd_ut"":645529.359369013,""utc"":""-2945-04-19T20:37:29.483Z"",""motion"":""direct""},{""jd_ut"":645562.0707861045,""utc"":""-2945-05-22T13:41:55.919Z"",""motion"":""retrograde""},{""jd_ut"":645802.932100777,""utc"":""-2944-01-18T10:22:13.507Z"",""motion"":""direct""}]",3
R6.12,R6,6,12,Pisces,330,648419.3120261498,-2937-03-18T19:29:19.059Z,651017.4115718161,-2930-04-28T21:52:39.805Z,"[{""jd_ut"":648419.3120261498,""utc"":""-2937-03-18T19:29:19.059Z"",""motion"":""direct""},{""jd_ut"":648588.5040036878,""utc"":""-2937-09-04T00:05:45.919Z"",""motion"":""retrograde""},{""jd_ut"":648713.3513348496,""utc"":""-2936-01-06T20:25:55.331Z"",""motion"":""direct""}]",3
R7.01,R7,7,1,Aries,0,651017.4115718161,-2930-04-28T21:52:39.805Z,653590.2417088428,-2923-05-14T17:48:03.644Z,"[{""jd_ut"":651017.4115718161,""utc"":""-2930-04-28T21:52:39.805Z"",""motion"":""direct""},{""jd_ut"":651161.7009466139,""utc"":""-2930-09-20T04:49:21.787Z"",""motion"":""retrograde""},{""jd_ut"":651310.3866657992,""utc"":""-2929-02-15T21:16:47.925Z"",""motion"":""direct""}]",3
R7.02,R7,7,2,Taurus,30,653590.2417088428,-2923-05-14T17:48:03.644Z,655859.9425519311,-2917-08-01T10:37:16.487Z,"[{""jd_ut"":653590.2417088428,""utc"":""-2923-05-14T17:48:03.644Z"",""motion"":""direct""},{""jd_ut"":653770.2515773538,""utc"":""-2923-11-10T18:02:16.283Z"",""motion"":""retrograde""},{""jd_ut"":653879.141904678,""utc"":""-2922-02-27T15:24:20.564Z"",""motion"":""direct""}]",3
R7.03,R7,7,3,Gemini,60,655859.9425519311,-2917-08-01T10:37:16.487Z,658387.4358875863,-2910-07-02T22:27:40.687Z,"[{""jd_ut"":655859.9425519311,""utc"":""-2917-08-01T10:37:16.487Z"",""motion"":""direct""},{""jd_ut"":655931.6236605276,""utc"":""-2917-10-12T02:58:04.270Z"",""motion"":""retrograde""},{""jd_ut"":656142.0440665837,""utc"":""-2916-05-09T13:03:27.353Z"",""motion"":""direct""}]",3
R7.04,R7,7,4,Cancer,90,658387.4358875863,-2910-07-02T22:27:40.687Z,660628.9903079222,-2904-08-21T11:46:02.604Z,"[{""jd_ut"":658387.4358875863,""utc"":""-2910-07-02T22:27:40.687Z"",""motion"":""direct""},{""jd_ut"":658605.8764748888,""utc"":""-2909-02-06T09:02:07.430Z"",""motion"":""retrograde""},{""jd_ut"":658663.9665268299,""utc"":""-2909-04-05T11:11:47.918Z"",""motion"":""direct""}]",3
R7.05,R7,7,5,Leo,120,660628.9903079222,-2904-08-21T11:46:02.604Z,662887.1895961056,-2898-10-28T16:33:01.104Z,"[{""jd_ut"":660628.9903079222,""utc"":""-2904-08-21T11:46:02.604Z"",""motion"":""direct""},{""jd_ut"":660789.944310484,""utc"":""-2903-01-29T10:39:48.426Z"",""motion"":""retrograde""},{""jd_ut"":660919.1050465244,""utc"":""-2903-06-07T14:31:16.020Z"",""motion"":""direct""}]",3
R7.06,R7,7,6,Virgo,150,662887.1895961056,-2898-10-28T16:33:01.104Z,665437.1034950952,-2891-10-21T14:29:01.976Z,"[{""jd_ut"":662887.1895961056,""utc"":""-2898-10-28T16:33:01.104Z"",""motion"":""direct""},{""jd_ut"":662964.0332384983,""utc"":""-2897-01-13T12:47:51.806Z"",""motion"":""retrograde""},{""jd_ut"":663172.3041418167,""utc"":""-2897-08-09T19:17:57.853Z"",""motion"":""direct""}]",3
R7.07,R7,7,7,Libra,180,665437.1034950952,-2891-10-21T14:29:01.976Z,668019.8419004316,-2884-11-16T08:12:20.197Z,"[{""jd_ut"":665437.1034950952,""utc"":""-2891-10-21T14:29:01.976Z"",""motion"":""direct""},{""jd_ut"":665598.4462780859,""utc"":""-2890-03-31T22:42:38.427Z"",""motion"":""retrograde""},{""jd_ut"":665730.5455888181,""utc"":""-2890-08-11T01:05:38.874Z"",""motion"":""direct""}]",3
R7.08,R7,7,8,Scorpio,210,668019.8419004316,-2884-11-16T08:12:20.197Z,670627.301609148,-2876-01-06T19:14:19.030Z,"[{""jd_ut"":668019.8419004316,""utc"":""-2884-11-16T08:12:20.197Z"",""motion"":""direct""},{""jd_ut"":668191.0895962196,""utc"":""-2883-05-06T14:09:01.113Z"",""motion"":""retrograde""},{""jd_ut"":668314.5019615125,""utc"":""-2883-09-07T00:02:49.475Z"",""motion"":""direct""}]",3
R7.09,R7,7,9,Sagittarius,240,670627.301609148,-2876-01-06T19:14:19.030Z,673543.1816723698,-2869-12-31T16:21:36.493Z,"[{""jd_ut"":670627.301609148,""utc"":""-2876-01-06T19:14:19.030Z"",""motion"":""direct""},{""jd_ut"":670749.7170098778,""utc"":""-2876-05-08T05:12:29.653Z"",""motion"":""retrograde""},{""jd_ut"":670922.5352901681,""utc"":""-2876-10-28T00:50:49.071Z"",""motion"":""direct""}]",3
R7.10,R7,7,10,Capricorn,270,673543.1816723698,-2869-12-31T16:21:36.493Z,676172.722834636,-2861-03-14T05:20:52.913Z,"[{""jd_ut"":673543.1816723698,""utc"":""-2869-12-31T16:21:36.493Z"",""motion"":""direct""},{""jd_ut"":673757.3983201561,""utc"":""-2868-08-01T21:33:34.861Z"",""motion"":""retrograde""},{""jd_ut"":673832.2212372895,""utc"":""-2868-10-15T17:18:34.902Z"",""motion"":""direct""}]",3
R7.11,R7,7,11,Aquarius,300,676172.722834636,-2861-03-14T05:20:52.913Z,679082.3394996496,-2853-03-01T20:08:52.770Z,"[{""jd_ut"":676172.722834636,""utc"":""-2861-03-14T05:20:52.913Z"",""motion"":""direct""},{""jd_ut"":676283.0820816255,""utc"":""-2861-07-02T13:58:11.852Z"",""motion"":""retrograde""},{""jd_ut"":676466.1002955073,""utc"":""-2860-01-01T14:24:25.532Z"",""motion"":""direct""}]",3
R7.12,R7,7,12,Pisces,330,679082.3394996496,-2853-03-01T20:08:52.770Z,681680.0910379798,-2846-04-11T14:11:05.681Z,"[{""jd_ut"":679082.3394996496,""utc"":""-2853-03-01T20:08:52.770Z"",""motion"":""direct""},{""jd_ut"":679298.7701878531,""utc"":""-2853-10-04T06:29:04.231Z"",""motion"":""retrograde""},{""jd_ut"":679367.9506860874,""utc"":""-2853-12-12T10:48:59.278Z"",""motion"":""direct""}]",3
R8.01,R8,8,1,Aries,0,681680.0910379798,-2846-04-11T14:11:05.681Z,684255.010215482,-2839-04-29T12:14:42.618Z,"[{""jd_ut"":681680.0910379798,""utc"":""-2846-04-11T14:11:05.681Z"",""motion"":""direct""},{""jd_ut"":681867.3534799356,""utc"":""-2846-10-15T20:29:00.666Z"",""motion"":""retrograde""},{""jd_ut"":681970.3433383198,""utc"":""-2845-01-26T20:14:24.431Z"",""motion"":""direct""}]",3
R8.02,R8,8,2,Taurus,30,684255.010215482,-2839-04-29T12:14:42.618Z,686517.0934778336,-2833-07-09T14:14:36.485Z,"[{""jd_ut"":684255.010215482,""utc"":""-2839-04-29T12:14:42.618Z"",""motion"":""direct""},{""jd_ut"":684483.2111439821,""utc"":""-2839-12-13T17:04:02.840Z"",""motion"":""retrograde""},{""jd_ut"":684530.1362086916,""utc"":""-2838-01-29T15:16:08.431Z"",""motion"":""direct""}]",3
R8.03,R8,8,3,Gemini,60,686517.0934778336,-2833-07-09T14:14:36.485Z,689052.8374920934,-2826-06-18T08:05:59.317Z,"[{""jd_ut"":686517.0934778336,""utc"":""-2833-07-09T14:14:36.485Z"",""motion"":""direct""},{""jd_ut"":686639.102289282,""utc"":""-2833-11-08T14:27:17.794Z"",""motion"":""retrograde""},{""jd_ut"":686806.8080984931,""utc"":""-2832-04-24T07:23:39.710Z"",""motion"":""direct""}]",3
R8.04,R8,8,4,Cancer,90,689052.8374920934,-2826-06-18T08:05:59.317Z,691293.6545097167,-2820-08-06T03:42:29.640Z,"[{""jd_ut"":689052.8374920934,""utc"":""-2826-06-18T08:05:59.317Z"",""motion"":""direct""}]",1
R8.05,R8,8,5,Leo,120,691293.6545097167,-2820-08-06T03:42:29.640Z,693544.0370806884,-2814-10-04T12:53:23.771Z,"[{""jd_ut"":691293.6545097167,""utc"":""-2820-08-06T03:42:29.640Z"",""motion"":""direct""},{""jd_ut"":691498.3730128892,""utc"":""-2819-02-26T20:57:08.314Z"",""motion"":""retrograde""},{""jd_ut"":691575.9731590252,""utc"":""-2819-05-15T11:21:20.940Z"",""motion"":""direct""}]",3
R8.06,R8,8,6,Virgo,150,693544.0370806884,-2814-10-04T12:53:23.771Z,696100.0076811702,-2807-10-03T12:11:03.653Z,"[{""jd_ut"":693544.0370806884,""utc"":""-2814-10-04T12:53:23.771Z"",""motion"":""direct""},{""jd_ut"":693673.468485727,""utc"":""-2813-02-10T23:14:37.167Z"",""motion"":""retrograde""},{""jd_ut"":693835.8398378685,""utc"":""-2813-07-23T08:09:21.992Z"",""motion"":""direct""}]",3
R8.07,R8,8,7,Libra,180,696100.0076811702,-2807-10-03T12:11:03.653Z,698682.5310634526,-2800-10-29T00:44:43.882Z,"[{""jd_ut"":696100.0076811702,""utc"":""-2807-10-03T12:11:03.653Z"",""motion"":""direct""},{""jd_ut"":696310.2207466583,""utc"":""-2806-05-01T17:17:52.511Z"",""motion"":""retrograde""},{""jd_ut"":696385.1381369121,""utc"":""-2806-07-15T15:18:55.029Z"",""motion"":""direct""}]",3
R8.08,R8,8,8,Scorpio,210,698682.5310634526,-2800-10-29T00:44:43.882Z,701286.6109945893,-2793-12-16T02:39:49.933Z,"[{""jd_ut"":698682.5310634526,""utc"":""-2800-10-29T00:44:43.882Z"",""motion"":""direct""},{""jd_ut"":698906.0703341195,""utc"":""-2799-06-09T13:41:16.868Z"",""motion"":""retrograde""},{""jd_ut"":698965.7049028734,""utc"":""-2799-08-08T04:55:03.608Z"",""motion"":""direct""}]",3
R8.09,R8,8,9,Sagittarius,240,701286.6109945893,-2793-12-16T02:39:49.933Z,703921.0576259443,-2785-03-03T13:22:58.882Z,"[{""jd_ut"":701286.6109945893,""utc"":""-2793-12-16T02:39:49.933Z"",""motion"":""direct""},{""jd_ut"":701458.9190829131,""utc"":""-2792-06-05T10:03:28.764Z"",""motion"":""retrograde""},{""jd_ut"":701582.4429630723,""utc"":""-2792-10-06T22:37:52.009Z"",""motion"":""direct""}]",3
R8.10,R8,8,10,Capricorn,270,703921.0576259443,-2785-03-03T13:22:58.882Z,706831.8150562418,-2777-02-20T07:33:40.859Z,"[{""jd_ut"":703921.0576259443,""utc"":""-2785-03-03T13:22:58.882Z"",""motion"":""direct""},{""jd_ut"":703987.1033677964,""utc"":""-2785-05-08T14:28:50.978Z"",""motion"":""retrograde""},{""jd_ut"":704206.2254442377,""utc"":""-2785-12-13T17:24:38.382Z"",""motion"":""direct""}]",3
R8.11,R8,8,11,Aquarius,300,706831.8150562418,-2777-02-20T07:33:40.859Z,709465.1138163514,-2770-05-07T14:43:53.733Z,"[{""jd_ut"":706831.8150562418,""utc"":""-2777-02-20T07:33:40.859Z"",""motion"":""direct""},{""jd_ut"":706990.244857735,""utc"":""-2777-07-28T17:52:35.708Z"",""motion"":""retrograde""},{""jd_ut"":707128.0328172827,""utc"":""-2777-12-13T12:47:15.413Z"",""motion"":""direct""}]",3
R8.12,R8,8,12,Pisces,330,709465.1138163514,-2770-05-07T14:43:53.733Z,712345.1962920101,-2762-03-26T16:42:39.630Z,"[{""jd_ut"":709465.1138163514,""utc"":""-2770-05-07T14:43:53.733Z"",""motion"":""direct""},{""jd_ut"":709523.8637453115,""utc"":""-2770-07-05T08:43:47.595Z"",""motion"":""retrograde""},{""jd_ut"":709746.4449216505,""utc"":""-2769-02-12T22:40:41.231Z"",""motion"":""direct""}]",3
R9.01,R9,9,1,Aries,0,712345.1962920101,-2762-03-26T16:42:39.630Z,714644.0184922493,-2756-07-11T12:26:37.730Z,"[{""jd_ut"":712345.1962920101,""utc"":""-2762-03-26T16:42:39.630Z"",""motion"":""direct""},{""jd_ut"":712581.7898463381,""utc"":""-2762-11-18T06:57:22.724Z"",""motion"":""retrograde""},{""jd_ut"":712619.6634298165,""utc"":""-2762-12-26T03:55:20.336Z"",""motion"":""direct""}]",3
R9.02,R9,9,2,Taurus,30,714644.0184922493,-2756-07-11T12:26:37.730Z,717180.9735865395,-2749-06-22T11:21:57.877Z,"[{""jd_ut"":714644.0184922493,""utc"":""-2756-07-11T12:26:37.730Z"",""motion"":""direct""},{""jd_ut"":714694.359602761,""utc"":""-2756-08-30T20:37:49.679Z"",""motion"":""retrograde""},{""jd_ut"":714920.6571969767,""utc"":""-2755-04-14T03:46:21.819Z"",""motion"":""direct""}]",3
R9.03,R9,9,3,Gemini,60,717180.9735865395,-2749-06-22T11:21:57.877Z,719433.2937557832,-2743-08-21T19:03:00.500Z,"[{""jd_ut"":717180.9735865395,""utc"":""-2749-06-22T11:21:57.877Z"",""motion"":""direct""},{""jd_ut"":717341.3892917994,""utc"":""-2749-11-29T21:20:34.811Z"",""motion"":""retrograde""},{""jd_ut"":717470.9092029568,""utc"":""-2748-04-07T09:49:15.135Z"",""motion"":""direct""}]",3
R9.04,R9,9,4,Cancer,90,719433.2937557832,-2743-08-21T19:03:00.500Z,721959.71019023,-2736-07-22T05:02:40.436Z,"[{""jd_ut"":719433.2937557832,""utc"":""-2743-08-21T19:03:00.500Z"",""motion"":""direct""},{""jd_ut"":719524.4291790952,""utc"":""-2743-11-20T22:18:01.074Z"",""motion"":""retrograde""},{""jd_ut"":719719.1179889385,""utc"":""-2742-06-03T14:49:54.244Z"",""motion"":""direct""}]",3
R9.05,R9,9,5,Leo,120,721959.71019023,-2736-07-22T05:02:40.436Z,724207.4153909213,-2730-09-16T21:58:09.776Z,"[{""jd_ut"":721959.71019023,""utc"":""-2736-07-22T05:02:40.436Z"",""motion"":""direct""}]",1
R9.06,R9,9,6,Virgo,150,724207.4153909213,-2730-09-16T21:58:09.776Z,726499.3844265002,-2724-12-25T21:13:34.450Z,"[{""jd_ut"":724207.4153909213,""utc"":""-2730-09-16T21:58:09.776Z"",""motion"":""direct""},{""jd_ut"":724378.5958506311,""utc"":""-2729-03-07T02:18:01.495Z"",""motion"":""retrograde""},{""jd_ut"":724497.8767623708,""utc"":""-2729-07-04T09:02:32.269Z"",""motion"":""direct""}]",3
R9.07,R9,9,7,Libra,180,726499.3844265002,-2724-12-25T21:13:34.450Z,729061.9243929153,-2716-01-01T10:11:07.548Z,"[{""jd_ut"":726499.3844265002,""utc"":""-2724-12-25T21:13:34.450Z"",""motion"":""direct""},{""jd_ut"":726514.0943191648,""utc"":""-2723-01-09T14:15:49.176Z"",""motion"":""retrograde""},{""jd_ut"":726764.9537848381,""utc"":""-2723-09-17T10:53:27.010Z"",""motion"":""direct""}]",3
R9.08,R9,9,8,Scorpio,210,729061.9243929153,-2716-01-01T10:11:07.548Z,731949.3068804368,-2709-11-27T19:21:54.470Z,"[{""jd_ut"":729061.9243929153,""utc"":""-2716-01-01T10:11:07.548Z"",""motion"":""direct""},{""jd_ut"":729127.1470249505,""utc"":""-2716-03-06T15:31:42.956Z"",""motion"":""retrograde""},{""jd_ut"":729346.3028990517,""utc"":""-2716-10-11T19:16:10.478Z"",""motion"":""direct""}]",3
R9.09,R9,9,9,Sagittarius,240,731949.3068804368,-2709-11-27T19:21:54.470Z,734572.3519933957,-2701-02-01T20:26:52.229Z,"[{""jd_ut"":731949.3068804368,""utc"":""-2709-11-27T19:21:54.470Z"",""motion"":""direct""},{""jd_ut"":732172.6003055295,""utc"":""-2708-07-08T02:24:26.398Z"",""motion"":""retrograde""},{""jd_ut"":732234.809483238,""utc"":""-2708-09-08T07:25:39.352Z"",""motion"":""direct""}]",3
R9.10,R9,9,10,Capricorn,270,734572.3519933957,-2701-02-01T20:26:52.229Z,737493.4960437973,-2693-02-01T23:54:18.184Z,"[{""jd_ut"":734572.3519933957,""utc"":""-2701-02-01T20:26:52.229Z"",""motion"":""direct""},{""jd_ut"":734701.4671922971,""utc"":""-2701-06-10T23:12:45.414Z"",""motion"":""retrograde""},{""jd_ut"":734868.2223855159,""utc"":""-2701-11-24T17:20:14.109Z"",""motion"":""direct""}]",3
