body,start_jd_ut,end_jd_ut,start_station_physical_degree,end_station_physical_degree,start_boundary,end_boundary
True North Node,2402107.763733276,2402120.907864512,222.2426657823018,220.74531462521244,station,station
True North Node,2402123.74131371,2402133.544293659,220.77610586272237,220.06812937647965,station,station
True North Node,2402137.297764471,2402148.033883149,220.1274092428163,219.4250234652031,station,station
True North Node,2402153.1504350025,2402160.93083385,219.51873355092067,219.30271897443959,station,station
True North Node,2402166.9927898925,2402175.27045634,219.37880561853805,219.3058657284335,station,station
True North Node,2402176.9996453403,2402182.474846542,219.30662294604366,219.28841663352253,station,station
True North Node,2402188.370016669,2402196.8085718993,219.33785044498032,219.13021322670875,station,station
True North Node,2402202.6174681336,2402211.8084443705,219.24428154434787,218.7650267369183,station,station
True North Node,2402215.6760784583,2402226.7171644764,218.8304361296056,217.89010976887053,station,station
True North Node,2402229.888299425,2402241.148088337,217.9323287258112,216.81209931979075,station,station
True North Node,2402242.77718906,2402256.609052768,216.8199995837846,215.10790751619908,station,station
True North Node,2402257.0300664455,2402269.78006461,215.10803505329352,213.74696711747745,station,station
True North Node,2402270.5478287647,2402284.0779397236,213.74784403188067,212.07245441394588,station,station
True North Node,2402286.411324894,2402296.926791298,212.09133977942273,211.17682937353896,station,station
True North Node,2402300.0108044464,2402311.1935860803,211.2176564555965,210.326832990968,station,station
True North Node,2402316.0354251824,2402324.282697509,210.42149655023394,210.10522729742587,station,station
True North Node,2402329.5546116335,2402338.415051438,210.18478018287678,210.00927459973093,station,station
True North Node,2402345.5551575115,2402346.5647480767,210.04765308298533,210.04752091240613,station,station
True North Node,2402351.7440930735,2402359.158305267,210.06057302699568,209.97899881509625,station,station
True North Node,2402365.6961822314,2402374.7806495205,210.07741342427084,209.74633471822358,station,station
True North Node,2402379.125324496,2402388.840706121,209.81537608384704,209.24958472997662,station,station
True North Node,2402392.9394896943,2402403.9996616775,209.31799816226348,208.39379981129352,station,station
True North Node,2402406.3321133247,2402418.5617260905,208.41324853175948,207.19314335138796,station,station
True North Node,2402420.0953410855,2402433.177953868,207.19836343151343,205.85297278750156,station,station
True North Node,2402433.393812106,2402447.179354039,205.85299137958773,204.3255575067794,station,station
True North Node,2402448.2953228736,2402460.4295941545,204.32763795583335,203.1443928122477,station,station
True North Node,2402462.413552478,2402474.29100642,203.15713239655898,202.00943932495215,station,station
True North Node,2402477.9873046316,2402487.6465205774,202.0653742331982,201.4544892451746,station,station
True North Node,2402491.7168751657,2402501.4845251534,201.52017853341863,201.05772772335132,station,station
True North Node,2402507.615936569,2402515.051292628,201.1640589008391,201.0424456083584,station,station
True North Node,2402521.1807680326,2402523.8935409626,201.07839584489415,201.0757734777826,station,station
True North Node,2402528.7451159162,2402537.1479385104,201.08920174530007,200.97232431632202,station,station
True North Node,2402542.525923795,2402550.7444070233,201.04394772329587,200.7645448713588,station,station
True North Node,2402555.986870747,2402566.617279945,200.8727397518502,200.09844586809805,station,station
True North Node,2402569.8824873017,2402580.515325373,200.14560063028338,199.22210517872614,station,station
True North Node,2402583.1405701963,2402596.014608046,199.2478918697228,197.71735970479455,station,station
True North Node,2402597.014058304,2402610.200990496,197.71931476420593,196.25363738103704,station,station
True North Node,2402610.42197756,2402624.014296796,196.25365549910939,194.6400039447063,station,station
True North Node,2402625.370030974,2402637.3207025714,194.64472491818748,193.372984990581,station,station
True North Node,2402640.329056965,2402651.131844025,193.409319935696,192.4863838552457,station,station
True North Node,2402654.6976537826,2402664.538237719,192.54223314368178,191.95482137192477,station,station
True North Node,2402670.173090172,2402678.4644903205,192.06855564863366,191.8321709950979,station,station
True North Node,2402684.0503037265,2402691.8197471285,191.8919671480554,191.83506718464417,station,station
True North Node,2402693.308509472,2402699.8557315096,191.8355355873645,191.80714800089203,station,station
True North Node,2402705.916691807,2402713.428232059,191.8628358239311,191.7031017698515,station,station
True North Node,2402719.0726885125,2402729.4081093958,191.8030770393292,191.23520615600708,station,station
True North Node,2402733.3181013195,2402742.9077939177,191.29722727031677,190.664341078319,station,station
True North Node,2402746.2285846453,2402758.8055331362,190.7080529064349,189.40229194193296,station,station
True North Node,2402760.5459774956,2402772.4806358907,189.41095933488074,188.28535634468432,station,station
True North Node,2402773.3080246085,2402787.6024948563,188.2862350871332,186.61948033819334,station,station
True North Node,2402788.0963034425,2402800.3983112574,186.61969678299732,185.4215613112998,station,station
True North Node,2402802.1511044884,2402814.6506995773,185.42939775350436,184.15212826890405,station,station
True North Node,2402817.3110647816,2402827.5989813926,184.17912337471952,183.4083476328647,station,station
True North Node,2402831.8822138095,2402841.8357207645,183.48332903373117,182.9296352946346,station,station
True North Node,2402846.5152978785,2402854.898903721,183.00442349216718,182.76150865994964,station,station
True North Node,2402861.647677521,2402869.1953871623,182.8481239696431,182.79793545865053,station,station
True North Node,2402870.6425597975,2402875.7413071934,182.79835268044653,182.7849272117492,station,station
True North Node,2402882.208681155,2402891.381406853,182.8415658917836,182.5938436783469,station,station
True North Node,2402896.6256751893,2402905.1184559967,182.68441094552927,182.3004619129125,station,station
True North Node,2402909.42267925,2402921.0807281993,182.3795717330728,181.32272335904656,station,station
True North Node,2402923.9692807132,2402934.6335919304,181.35743630714546,180.39591210828618,station,station
True North Node,2402936.501055436,2402950.685849636,180.406566104499,178.54147330108944,station,station
True North Node,2402951.11528078,2402963.5394484196,178.54162339747697,177.26705477165197,station,station
True North Node,2402964.318234115,2402978.1258319076,177.26789035249345,175.49128711125323,station,station
True North Node,2402980.1865749536,2402990.7148359437,175.50603406054316,174.57183312879633,station,station
True North Node,2402994.1256701844,2403005.224047169,174.62251906623823,173.72415719443586,station,station
True North Node,2403009.5677773235,2403018.051453556,173.80272995648087,173.45631688137715,station,station
True North Node,2403023.9935981464,2403032.501510892,173.5583115058586,173.40165213916964,station,station
True North Node,2403038.9131549736,2403039.8487220984,173.43164698788715,173.4315473476292,station,station
True North Node,2403045.4284969913,2403053.825116365,173.4481863689573,173.32637130826328,station,station
True North Node,2403059.8829514794,2403068.1219750736,173.42011823625177,173.13173581397217,station,station
True North Node,2403072.705228216,2403083.588986708,173.21158714313302,172.44787038847096,station,station
True North Node,2403087.2249225164,2403097.4121136777,172.50271184701901,171.70673703888187,station,station
True North Node,2403099.824558776,2403113.2279716153,171.72742913332306,170.197445349363,station,station
True North Node,2403114.423406412,2403126.750873604,170.2001922347046,169.0507331794165,station,station
True North Node,2403126.8803784605,2403141.4885912817,169.05073693518358,167.29796623479507,station,station
True North Node,2403142.735993675,2403153.9719730867,167.30106866742304,166.29866783057724,station,station
True North Node,2403156.225807638,2403168.5548676783,166.3155098228993,165.11581574384184,station,station
True North Node,2403172.1138327476,2403181.2495537437,165.16723825252896,164.6444256338748,station,station
True North Node,2403185.7940242216,2403195.7291123075,164.72307372496897,164.28713819186308,station,station
True North Node,2403201.402508557,2403208.646353813,164.3701197339777,164.2654750213691,station,station
True North Node,2403215.539052788,2403216.861182645,164.30185639319265,164.30156197736392,station,station
True North Node,2403223.024768004,2403230.6280932818,164.32392339229776,164.2257818788353,station,station
True North Node,2403236.0315250754,2403245.2521776007,164.2969468036081,163.94030371551543,station,station
True North Node,2403250.3596448544,2403259.8887654888,164.04098026434875,163.45313823739605,station,station
True North Node,2403263.2699193833,2403275.0937180696,163.5026748500585,162.3414389057297,station,station
True North Node,2403277.615870076,2403289.2155428324,162.3645597992342,161.20061410960227,station,station
True North Node,2403290.3297090866,2403304.7154258387,161.20320375402446,159.35718401132888,station,station
True North Node,2403304.93621274,2403317.3524150616,159.35720264942586,158.0829451844626,station,station
True North Node,2403318.656808326,2403331.7760936096,158.08707221138695,156.4811991125462,station,station
True North Node,2403334.6636735387,2403344.5563272107,156.51515366312842,155.74763601715068,station,station
True North Node,2403348.2191733886,2403358.9058470903,155.80736615089214,155.0835415328246,station,station
True North Node,2403364.2584025906,2403371.9646759396,155.18825036584505,154.98122395781,station,station
True North Node,2403377.9017979633,2403386.1376543874,155.05031521037313,154.99055763427177,station,station
