body,startCelestialTimeDegrees,endCelestialTimeDegrees,startOffsetSeconds,endOffsetSeconds,startJulianDay,endJulianDay,userFacingMotion
Mercury,255.836377983,239.567771916,1468781728,1470488641,2314171.529383905232,2314191.285324230790,retrograde
Uranus,136.877903999,132.741531134,1469003495,1481878022,2314174.096131310798,2314323.106864248402,retrograde
Saturn,138.834918676,131.923091085,1469648542,1481288141,2314181.561958484352,2314316.279541298747,retrograde
NorthNode,200.701340883,199.299359850,1469855717,1470942513,2314183.959817239083,2314196.538473371416,retrograde
Jupiter,150.710976705,140.699869767,1471100686,1481603809,2314198.369182877243,2314319.933098264039,retrograde
NorthNode,199.312420713,198.149557698,1471112947,1472112782,2314198.511091671884,2314210.083247617818,retrograde
NorthNode,198.150950976,196.210938414,1472192804,1473451340,2314211.009427671321,2314225.575820624828,retrograde
NorthNode,196.211209319,194.977884481,1473496424,1474531873,2314226.097625840455,2314238.081987494603,retrograde
Neptune,200.498230122,197.720588157,1474209658,1487931039,2314234.352652984671,2314393.164929407649,retrograde
NorthNode,194.986772295,193.530185937,1474683826,1475786668,2314239.840706999414,2314252.605075408705,retrograde
NorthNode,193.566011791,192.844310174,1476038252,1476885054,2314255.516928385012,2314265.317878969014,retrograde
NorthNode,192.925816044,192.364969684,1477261303,1478134075,2314269.672618442215,2314279.774145700969,retrograde
Mercury,2.728470503,349.904615894,1478210818,1480212657,2314280.662376321852,2314303.831805564463,retrograde
NorthNode,192.448286152,192.266663704,1478571114,1479248667,2314284.832466031425,2314292.674518076703,retrograde
NorthNode,192.335519485,192.316678369,1479840115,1480327663,2314299.519973044284,2314305.162887814455,retrograde
NorthNode,192.317700941,192.273205191,1480495956,1481096878,2314307.110725335777,2314314.065844772384,retrograde
NorthNode,192.338253188,192.045379755,1481611083,1482411211,2314320.017293964513,2314329.278032138012,retrograde
NorthNode,192.139047812,191.709208322,1482862282,1483624436,2314334.498763543554,2314343.319988438860,retrograde
NorthNode,191.771958139,190.745515249,1483962626,1484975554,2314347.234227740206,2314358.957922212780,retrograde
NorthNode,190.775954857,189.855510461,1485221476,1486155888,2314361.804250039160,2314372.619205159135,retrograde
NorthNode,189.863207964,188.164852484,1486302274,1487529318,2314374.313488055952,2314388.515387311578,retrograde
NorthNode,188.164996870,187.020298975,1487567577,1488638716,2314388.958193579689,2314401.355634429492,retrograde
NorthNode,187.020791409,185.354870637,1488696035,1489904106,2314402.019049230963,2314416.001354537904,retrograde
Mercury,128.568216556,117.297549848,1488999282,1491083024,2314405.528850369155,2314429.646240048110,retrograde
NorthNode,185.366329890,184.499569701,1490073716,1490985726,2314417.964431846514,2314428.520106934942,retrograde
NorthNode,184.535012886,183.571405871,1491246075,1492244568,2314431.533398754895,2314443.090031797998,retrograde
Pluto,47.207311225,45.239258809,1492154147,1506422037,2314442.043493953533,2314607.181112528779,retrograde
NorthNode,183.643219995,183.269853073,1492608857,1493346842,2314447.306339137256,2314455.847835839726,retrograde
NorthNode,183.361062791,183.116226734,1493807727,1494596304,2314461.182149623521,2314470.309204019606,retrograde
NorthNode,183.172669794,183.154212630,1495139865,1495641168,2314476.600420041941,2314482.402534503490,retrograde
NorthNode,183.154300501,183.106742052,1495714841,1496378213,2314483.255229104310,2314490.933143952861,retrograde
NorthNode,183.191922408,182.955486710,1496957479,1497666277,2314497.637620648369,2314505.841300433502,retrograde
NorthNode,183.036236733,182.416919514,1498077717,1498957837,2314510.603335872293,2314520.789910513908,retrograde
Mercury,240.007287018,223.861306242,1498906809,1500630593,2314520.199310392141,2314540.150510199368,retrograde
NorthNode,182.493177156,181.676241530,1499318744,1500198353,2314524.967075126246,2314535.147734590806,retrograde
NorthNode,181.704170060,180.205852699,1500424774,1501538369,2314537.768342339434,2314550.657179717906,retrograde
Uranus,141.613024353,137.473374764,1500971484,1513849211,2314544.096009084024,2314693.143777898513,retrograde
NorthNode,180.211606263,178.914783907,1501669560,1502737463,2314552.175590910017,2314564.535573732108,retrograde
Saturn,152.393582053,145.513554818,1502357480,1514052616,2314560.137630149722,2314695.497997149825,retrograde
NorthNode,178.914817785,177.024521932,1502759828,1504008126,2314564.794430881739,2314579.242325397208,retrograde
NorthNode,177.027585005,175.892392570,1504113382,1505098485,2314580.460570093244,2314591.862216981128,retrograde
Jupiter,180.926272667,170.972933303,1505237363,1515852111,2314593.469610594213,2314716.325487531722,retrograde
NorthNode,175.909947859,174.616551863,1505287660,1506346551,2314594.051749126054,2314606.307432929054,retrograde
Neptune,202.679029036,199.902841476,1505958853,1519687966,2314601.820179768838,2314760.721955024637,retrograde
NorthNode,174.681084221,174.145254448,1506675975,1507456324,2314610.120210523717,2314619.152030829340,retrograde
NorthNode,174.226692073,173.807727129,1507846498,1508694722,2314623.667928024195,2314633.485332303680,retrograde
Mercury,345.727176696,331.608070180,1508280017,1510225296,2314628.685505181551,2314651.200317613780,retrograde
NorthNode,173.897749071,173.822751310,1509224693,1509827303,2314639.619258115999,2314646.593916021287,retrograde
NorthNode,173.837341094,173.836843782,1510273616,1510407689,2314651.759573069401,2314653.311345963739,retrograde
NorthNode,173.886299137,173.729132869,1511051695,1511758821,2314660.765116549097,2314668.949445147999,retrograde
NorthNode,173.802591542,173.413857216,1512196170,1512982761,2314674.011356318370,2314683.115418753587,retrograde
NorthNode,173.510282700,172.817350218,1513409364,1514286204,2314688.052947338670,2314698.201567983255,retrograde
NorthNode,172.855836844,171.779861715,1514550872,1515554515,2314701.264850958250,2314712.881091744639,retrograde
NorthNode,171.798103289,170.593011308,1515759941,1516809697,2314715.258698723279,2314727.408662566915,retrograde
NorthNode,170.594467141,169.016723796,1516890281,1518101134,2314728.341341027990,2314742.355847493745,retrograde
NorthNode,169.016752978,167.775711195,1518124145,1519225687,2314742.622178762220,2314755.371509734541,retrograde
Mercury,109.224049072,99.334473699,1518937739,1521030881,2314752.038777604699,2314776.264953687787,retrograde
Venus,120.251005073,103.779920819,1518984654,1522713352,2314752.581769416109,2314795.737995391712,retrograde
NorthNode,167.779244255,166.397438520,1519335108,1520441889,2314756.637952780351,2314769.447917837650,retrograde
NorthNode,166.426061855,165.655094743,1520685655,1521573059,2314772.269276984967,2314782.540160936303,retrograde
NorthNode,165.701854129,164.996701823,1521865871,1522787538,2314785.929184619337,2314796.596632255241,retrograde
NorthNode,165.095882788,164.846589962,1523239597,1523936796,2314801.828792930581,2314809.898229356855,retrograde
Pluto,48.146400400,46.177749474,1523800824,1538055593,2314808.324483581819,2314973.310234150849,retrograde
Mars,5.550958029,353.910828902,1524042911,1529462798,2314811.126413759775,2314873.856580606662,retrograde
NorthNode,164.915914814,164.800399648,1524406767,1525140438,2314815.337712593377,2314823.829268047586,retrograde
NorthNode,164.814766873,164.813205461,1525581894,1525781086,2314828.938718928955,2314831.244174019434,retrograde
NorthNode,164.845451195,164.726910815,1526309379,1526959079,2314837.358675102703,2314844.878353618085,retrograde
NorthNode,164.834766044,164.389701590,1527496143,1528323814,2314851.094371007755,2314860.673902131617,retrograde
NorthNode,164.457477072,163.797464299,1528676680,1529527112,2314864.758003126830,2314874.600960931741,retrograde
Mercury,224.109523874,208.176291722,1529016876,1530778037,2314868.695447243750,2314889.079257443547,retrograde
NorthNode,163.856470299,162.674406525,1529847320,1530859319,2314878.307070226409,2314890.020027904771,retrograde
NorthNode,162.687239268,161.327387024,1531026898,1532106856,2314891.959596861154,2314904.459113199264,retrograde
NorthNode,161.328847087,159.725229369,1532190194,1533360996,2314905.423670299351,2314918.974615307525,retrograde
Uranus,146.361938409,142.218677591,1532937561,1545819718,2314914.073744784109,2315063.172792424448,retrograde
NorthNode,159.725345696,158.195974640,1533394356,1534529237,2314919.360729220323,2314932.495928130113,retrograde
NorthNode,158.206369575,157.010992521,1534692481,1535699119,2314934.385322533548,2314946.036222163588,retrograde
Saturn,165.648721226,158.804531283,1535037461,1546800105,2314938.378142319620,2315074.519856840372,retrograde
NorthNode,157.041106146,156.103897681,1535929930,1536875098,2314948.707655077800,2314959.647090784274,retrograde
NorthNode,156.197060951,155.742017320,1537273984,1538055448,2314964.263836285099,2314973.308551596478,retrograde
Neptune,204.860849225,202.085596427,1537708585,1551439696,2314969.293930209242,2315128.218834116124,retrograde
Mercury,329.155459305,314.067403772,1538387469,1540267881,2314977.151384465396,2314998.915420576930,retrograde
NorthNode,155.820474280,155.582961970,1538470133,1539229314,2314978.108143363148,2314986.894959800877,retrograde
Jupiter,210.830394112,200.930223711,1539400229,1550073761,2314988.873152770102,2315112.409397825599,retrograde
NorthNode,155.654465776,155.642977646,1539845668,1540247923,2314994.028696651570,2314998.684423976578,retrograde
NorthNode,155.644269758,155.599111412,1540427617,1541015106,2315000.764212281443,2315007.563856567256,retrograde
NorthNode,155.684798862,155.354696553,1541585474,1542399930,2315014.165329744108,2315023.591909019276,retrograde
NorthNode,155.432181989,154.967755037,1542798638,1543569348,2315028.206583836116,2315037.126837372780,retrograde
NorthNode,155.043489642,153.991138644,1543935556,1544942355,2315041.365356603637,2315053.018121762201,retrograde
NorthNode,154.014239359,152.978622137,1545156168,1546130258,2315055.492816064507,2315066.767001101747,retrograde
NorthNode,152.985949732,151.397230422,1546277648,1547472901,2315068.472904006951,2315082.306847137399,retrograde
NorthNode,151.397273454,150.093246224,1547497583,1548616910,2315082.592518907040,2315095.547693282366,retrograde
NorthNode,150.094458429,148.679214271,1548696976,1549831941,2315096.474386096932,2315109.610557449050,retrograde
Mercury,89.316738242,80.455208267,1548832634,1550911391,2315098.044506631792,2315122.104191683233,retrograde
NorthNode,148.690701078,147.702922797,1549997875,1550962893,2315111.531084957533,2315122.700274946168,retrograde
NorthNode,147.751242471,147.006527675,1551265217,1552177213,2315126.199395923875,2315136.754907830618,retrograde
NorthNode,147.067976608,146.645906413,1552519388,1553317409,2315140.715262115002,2315149.951617691666,retrograde
NorthNode,146.751902392,146.582739698,1553832488,1554537900,2315155.913177815266,2315164.077675000764,retrograde
NorthNode,146.626300930,146.610318996,1555045061,1555510910,2315169.947595593520,2315175.339359572157,retrograde
Pluto,49.084694105,47.115757792,1555445484,1569687767,2315174.582119253464,2315339.423360670917,retrograde
NorthNode,146.611258629,146.540783975,1555676839,1556394920,2315177.259831922129,2315185.570963340811,retrograde
NorthNode,146.610272391,146.407269193,1556908543,1557576198,2315191.515665781684,2315199.243157394230,retrograde
NorthNode,146.503467022,145.815677035,1558030002,1558953679,2315204.495526325889,2315215.186228869483,retrograde
Mercury,208.041161368,192.439477585,1559109740,1560925202,2315216.992492482066,2315238.004781469703,retrograde
NorthNode,145.874609173,145.155281644,1559275353,1560122355,2315218.909309293143,2315228.712565665133,retrograde
NorthNode,145.189063117,143.636807414,1560374182,1561505780,2315231.627235593274,2315244.724438030273,retrograde
NorthNode,143.641741128,142.417697822,1561626947,1562683218,2315246.126823595725,2315258.352191635408,retrograde
NorthNode,142.417761309,140.532064617,1562711908,1563962599,2315258.684251079336,2315273.159836623818,retrograde
NorthNode,140.534109502,139.362345494,1564051500,1565052906,2315274.188782559708,2315285.779136798345,retrograde
Uranus,151.121124390,146.975130580,1564907494,1577797993,2315284.096126151271,2315433.291713776998,retrograde
NorthNode,139.382951234,138.130580994,1565259552,1566299446,2315288.170865208842,2315300.206672488712,retrograde
NorthNode,138.181220100,137.571915523,1566590046,1567408392,2315303.570108798333,2315313.041699307971,retrograde
Saturn,178.582477069,171.775741191,1567688872,1579525585,2315316.288002721965,2315453.286988414824,retrograde
NorthNode,137.674608381,137.285564267,1567842887,1568651490,2315318.070576910861,2315327.429412629455,retrograde
Mercury,312.876033123,297.147280057,1568518300,1570335942,2315325.887858785689,2315346.925383418798,retrograde
NorthNode,137.361679375,137.265928884,1569124346,1569771697,2315332.902284455486,2315340.394767071120,retrograde
Neptune,207.042676602,204.268023107,1569452352,1583197467,2315336.698647835292,2315495.785629418679,retrograde
Venus,340.903581635,324.916030441,1569758130,1573353139,2315340.237738514319,2315381.846637951210,retrograde
NorthNode,137.283780109,137.282295982,1570233653,1570424311,2315345.741476363502,2315347.948169596493,retrograde
NorthNode,137.329143228,137.198955407,1571018209,1571656946,2315354.821992417797,2315362.214774266817,retrograde
NorthNode,137.287704783,136.780230144,1572132046,1573002006,2315367.713625916280,2315377.782601631247,retrograde
NorthNode,136.861592595,136.256142610,1573385212,1574193297,2315382.217857907526,2315391.570688690059,retrograde
Jupiter,241.304870667,231.443880871,1573659861,1584318574,2315385.396665193141,2315508.761394761503,retrograde
NorthNode,136.302220144,134.965033124,1574479006,1575566505,2315394.877507154830,2315407.464309315197,retrograde
NorthNode,134.977831337,133.895080507,1575740726,1576735298,2315409.480751216412,2315420.991998093203,retrograde
