body,celestialTimeDegrees,utOffsetSeconds,utJulianDay,sequenceBefore,sequenceAfter,userFacingStation
Saturn,83.354275153,2297518440,2323763.389477714896,decreasing,increasing,station_direct
Jupiter,219.536322354,2297536556,2323763.599156536162,increasing,decreasing,station_retrograde
NorthNode,50.823996830,2297575468,2323764.049528947100,increasing,decreasing,station_retrograde
NorthNode,49.491512394,2298636371,2323776.328490443528,decreasing,increasing,station_direct
NorthNode,49.515187131,2298858689,2323778.901615224779,increasing,decreasing,station_retrograde
Mercury,8.302802288,2299179680,2323782.616796977818,increasing,decreasing,station_retrograde
Neptune,257.138794539,2299614990,2323787.655105316080,increasing,decreasing,station_retrograde
NorthNode,48.503618451,2299827658,2323790.116534754634,decreasing,increasing,station_direct
Uranus,257.850683959,2299918269,2323791.165276221000,increasing,decreasing,station_retrograde
NorthNode,48.547928697,2300105978,2323793.337837725878,increasing,decreasing,station_retrograde
NorthNode,47.857591968,2300986208,2323803.525677452795,decreasing,increasing,station_direct
Mercury,355.914666032,2301194242,2323805.933478854597,decreasing,increasing,station_direct
NorthNode,47.961026065,2301433223,2323808.699471869506,increasing,decreasing,station_retrograde
NorthNode,47.641338829,2302185995,2323817.412107174285,decreasing,increasing,station_direct
NorthNode,47.710370186,2302636435,2323822.625528810546,increasing,decreasing,station_retrograde
NorthNode,47.584338489,2303342050,2323830.792367599905,decreasing,increasing,station_direct
NorthNode,47.613736009,2303942377,2323837.740601389669,increasing,decreasing,station_retrograde
NorthNode,47.613705044,2303996253,2323838.364165568724,decreasing,increasing,station_direct
NorthNode,47.639278361,2304557257,2323844.857267701998,increasing,decreasing,station_retrograde
NorthNode,47.551296998,2305170830,2323851.958812714554,decreasing,increasing,station_direct
NorthNode,47.642158807,2305698010,2323858.060433726758,increasing,decreasing,station_retrograde
NorthNode,47.230296832,2306547120,2323867.888084541075,decreasing,increasing,station_direct
NorthNode,47.301688903,2306925929,2323872.272450902499,increasing,decreasing,station_retrograde
NorthNode,46.802152661,2307712865,2323881.380514685065,decreasing,increasing,station_direct
NorthNode,46.862610921,2308046115,2323885.237569417804,increasing,decreasing,station_retrograde
Jupiter,209.648723263,2308208563,2323887.117750905454,decreasing,increasing,station_direct
NorthNode,45.720998345,2309087192,2323897.287069411017,decreasing,increasing,station_direct
NorthNode,45.738541849,2309282275,2323899.544975754805,increasing,decreasing,station_retrograde
Mercury,134.579394899,2309987654,2323907.709079936147,increasing,decreasing,station_retrograde
NorthNode,44.715480604,2310265030,2323910.919461062178,decreasing,increasing,station_direct
NorthNode,44.719693927,2310386742,2323912.328154370189,increasing,decreasing,station_retrograde
NorthNode,43.049635342,2311615939,2323926.554977624677,decreasing,increasing,station_direct
NorthNode,43.049638471,2311626275,2323926.674605779350,increasing,decreasing,station_retrograde
Mercury,122.888561293,2312064887,2323931.751134857535,decreasing,increasing,station_direct
NorthNode,41.806970838,2312725923,2323939.402012961917,decreasing,increasing,station_direct
NorthNode,41.809547024,2312828520,2323940.589483296499,increasing,decreasing,station_retrograde
Uranus,253.837345082,2313161072,2323944.438454895280,decreasing,increasing,station_direct
Neptune,254.368880021,2313464040,2323947.945039863698,decreasing,increasing,station_direct
NorthNode,40.353127961,2313957908,2323953.661095035262,decreasing,increasing,station_direct
NorthNode,40.369782821,2314146899,2323955.848498859443,increasing,decreasing,station_retrograde
Pluto,72.095663338,2314844667,2323963.924514926039,increasing,decreasing,station_retrograde
NorthNode,39.464564015,2315073774,2323966.576218021102,decreasing,increasing,station_direct
NorthNode,39.524187132,2315400136,2323970.353551140986,increasing,decreasing,station_retrograde
NorthNode,38.801981720,2316303232,2323980.806047918275,decreasing,increasing,station_direct
NorthNode,38.874110506,2316673461,2323985.091114258394,increasing,decreasing,station_retrograde
NorthNode,38.529921916,2317431496,2323993.864659859799,decreasing,increasing,station_direct
NorthNode,38.635080710,2317976459,2324000.172111894935,increasing,decreasing,station_retrograde
NorthNode,38.517517755,2318664535,2324008.135950735770,decreasing,increasing,station_direct
Saturn,104.544077690,2318759050,2324009.229874834418,increasing,decreasing,station_retrograde
NorthNode,38.566717144,2319792631,2324021.192619548179,increasing,decreasing,station_retrograde
Mercury,245.131396648,2319850268,2324021.859709784389,increasing,decreasing,station_retrograde
NorthNode,38.402707614,2320552331,2324029.985439877957,decreasing,increasing,station_direct
NorthNode,38.493010107,2321035784,2324035.580957642756,increasing,decreasing,station_retrograde
Mercury,228.940045954,2321566620,2324041.724893234670,decreasing,increasing,station_direct
NorthNode,38.174482972,2321743078,2324043.767236305401,decreasing,increasing,station_direct
NorthNode,38.264580623,2322145614,2324048.426213520579,increasing,decreasing,station_retrograde
NorthNode,37.331441175,2323122702,2324059.735101424158,decreasing,increasing,station_direct
NorthNode,37.376780981,2323400379,2324062.948957717977,increasing,decreasing,station_retrograde
NorthNode,36.473938466,2324293934,2324073.291028468870,decreasing,increasing,station_direct
NorthNode,36.491434850,2324486476,2324075.519523454830,increasing,decreasing,station_retrograde
NorthNode,34.706842561,2325683014,2324089.368341006339,decreasing,increasing,station_direct
NorthNode,34.707634147,2325747805,2324090.118235221133,increasing,decreasing,station_retrograde
Venus,333.733285365,2326523250,2324099.093302691355,increasing,decreasing,station_retrograde
NorthNode,33.428176155,2326821838,2324102.549177946523,decreasing,increasing,station_direct
NorthNode,33.428303507,2326857706,2324102.964313848875,increasing,decreasing,station_retrograde
NorthNode,31.612356270,2328082136,2324117.135965826921,decreasing,increasing,station_direct
NorthNode,31.621315162,2328231631,2324118.866231578402,increasing,decreasing,station_retrograde
Pluto,70.089475056,2329038180,2324128.201282680966,decreasing,increasing,station_direct
Mars,201.289329150,2329104194,2324128.965340028517,increasing,decreasing,station_retrograde
NorthNode,30.616593787,2329168027,2324129.704143010080,decreasing,increasing,station_direct
Mercury,351.142077531,2329234503,2324130.473541900516,increasing,decreasing,station_retrograde
NorthNode,30.653988714,2329429111,2324132.725944746286,increasing,decreasing,station_retrograde
Venus,317.837671251,2330106784,2324140.569380769506,decreasing,increasing,station_direct
Saturn,97.572704136,2330308390,2324142.902793772519,decreasing,increasing,station_direct
NorthNode,29.648008469,2330421924,2324144.216840862297,decreasing,increasing,station_direct
NorthNode,29.715975984,2330767826,2324148.220334979706,increasing,decreasing,station_retrograde
Mercury,337.372997801,2331196865,2324153.186060331762,decreasing,increasing,station_direct
Neptune,259.326327556,2331362828,2324155.106935738586,increasing,decreasing,station_retrograde
NorthNode,29.291983324,2331527683,2324157.014972590841,decreasing,increasing,station_direct
Jupiter,250.360660000,2331841707,2324160.649511605501,increasing,decreasing,station_retrograde
Uranus,262.198408757,2331849581,2324160.740647730418,increasing,decreasing,station_retrograde
NorthNode,29.393464342,2332004456,2324162.533185908571,increasing,decreasing,station_retrograde
NorthNode,29.154947661,2332776282,2324171.466351038776,decreasing,increasing,station_direct
NorthNode,29.208690225,2333292152,2324177.437071781605,increasing,decreasing,station_retrograde
NorthNode,29.184481935,2333852959,2324183.927897214890,decreasing,increasing,station_direct
NorthNode,29.184498898,2333895565,2324184.421012920327,increasing,decreasing,station_retrograde
NorthNode,29.138194439,2334577992,2324192.319482960738,decreasing,increasing,station_direct
NorthNode,29.212680579,2335141164,2324198.837671467103,increasing,decreasing,station_retrograde
NorthNode,29.017620276,2335819918,2324206.693627825938,decreasing,increasing,station_direct
Mars,182.808722130,2335959266,2324208.306442084722,decreasing,increasing,station_direct
NorthNode,29.099311156,2336251068,2324211.683780083433,increasing,decreasing,station_retrograde
NorthNode,28.509927371,2337145825,2324222.039768051356,decreasing,increasing,station_direct
NorthNode,28.579578303,2337504903,2324226.195767418481,increasing,decreasing,station_retrograde
NorthNode,27.918868650,2338346213,2324235.933149189688,decreasing,increasing,station_direct
NorthNode,27.951432997,2338596863,2324238.834187779576,increasing,decreasing,station_retrograde
NorthNode,26.580313283,2339705707,2324251.668032786809,decreasing,increasing,station_direct
NorthNode,26.588636649,2339858031,2324253.431045543402,increasing,decreasing,station_retrograde
Mercury,115.469393613,2339940553,2324254.386159911752,increasing,decreasing,station_retrograde
NorthNode,25.504327021,2340879053,2324265.248422203586,decreasing,increasing,station_direct
NorthNode,25.504760302,2340933774,2324265.881770573556,increasing,decreasing,station_retrograde
Mercury,105.186907799,2342032867,2324278.602754496038,decreasing,increasing,station_direct
NorthNode,23.709431031,2342198276,2324280.517212904058,decreasing,increasing,station_direct
NorthNode,23.709950466,2342257000,2324281.196892064996,increasing,decreasing,station_retrograde
Jupiter,240.509739111,2342476283,2324283.734886653721,decreasing,increasing,station_direct
NorthNode,22.630912134,2343273161,2324292.958011752926,decreasing,increasing,station_direct
NorthNode,22.639145999,2343422853,2324294.690555407666,increasing,decreasing,station_retrograde
NorthNode,21.235350553,2344535620,2324307.569800492376,decreasing,increasing,station_direct
NorthNode,21.272088998,2344798773,2324310.615550326183,increasing,decreasing,station_retrograde
Uranus,258.194393435,2345103075,2324314.137571617030,decreasing,increasing,station_direct
Neptune,256.556853082,2345207459,2324315.345718343742,decreasing,increasing,station_direct
NorthNode,20.627666879,2345626827,2324320.199508030899,decreasing,increasing,station_direct
NorthNode,20.695702073,2345978296,2324324.267447167076,increasing,decreasing,station_retrograde
Pluto,73.087364120,2346494581,2324330.242960141040,increasing,decreasing,station_retrograde
NorthNode,20.091318654,2346880705,2324334.711992266588,decreasing,increasing,station_direct
NorthNode,20.181316644,2347333592,2324339.953743204474,increasing,decreasing,station_retrograde
NorthNode,20.004453015,2347993239,2324347.588539896533,decreasing,increasing,station_direct
NorthNode,20.071435211,2348545993,2324353.986156955361,increasing,decreasing,station_retrograde
NorthNode,20.037206663,2349153639,2324361.019091723487,decreasing,increasing,station_direct
NorthNode,20.037344249,2349237808,2324361.993278364651,increasing,decreasing,station_retrograde
NorthNode,19.994107222,2349864425,2324369.245791167021,decreasing,increasing,station_direct
Mercury,229.264429892,2349965562,2324370.416358888149,increasing,decreasing,station_retrograde
NorthNode,20.053785860,2350361361,2324374.997362297028,increasing,decreasing,station_retrograde
NorthNode,19.789440717,2351123562,2324383.819131078199,decreasing,increasing,station_direct
Saturn,118.661723928,2351525882,2324388.475615978241,increasing,decreasing,station_retrograde
NorthNode,19.899117584,2351599764,2324389.330731631257,increasing,decreasing,station_retrograde
Mercury,213.252216315,2351712871,2324390.639840863645,decreasing,increasing,station_direct
NorthNode,19.387807198,2352395832,2324398.544478253461,decreasing,increasing,station_direct
NorthNode,19.449002275,2352717667,2324402.269415504299,increasing,decreasing,station_retrograde
NorthNode,18.401828794,2353706255,2324413.711411737837,decreasing,increasing,station_direct
NorthNode,18.435611133,2353956448,2324416.607162340544,increasing,decreasing,station_retrograde
NorthNode,17.308936326,2354931598,2324427.893618208356,decreasing,increasing,station_direct
NorthNode,17.314592687,2355057157,2324429.346852513030,increasing,decreasing,station_retrograde
NorthNode,15.511598553,2356285511,2324443.563912061043,decreasing,increasing,station_direct
