physical_degree,directional_degree_after,navigation_cell_after,lane_before,lane_after,jd_ut
154.39026176104136,154.39026176104136,154,retrograde,direct,2339319.1946492624
33.626750081848975,393.62675008184897,393,direct,retrograde,2339864.2400945816
17.213620845911176,17.213620845911176,17,retrograde,direct,2339906.747222366
242.90757616248456,602.9075761624846,602,direct,retrograde,2340446.192659095
227.57092277865402,227.57092277865402,227,retrograde,direct,2340487.320688313
100.98833347877446,460.98833347877445,460,direct,retrograde,2341029.7402171744
84.46449716543223,84.46449716543223,84,retrograde,direct,2341072.858830139
319.20921137546463,679.2092113754646,679,direct,retrograde,2341616.558975922
303.49713773226404,303.49713773226404,303,retrograde,direct,2341657.7731212396
168.29496783115613,528.2949678311561,528,direct,retrograde,2342196.170633086
152.1274012292868,152.1274012292868,152,retrograde,direct,2342238.8444185155
31.39243570961767,391.39243570961764,391,direct,retrograde,2342783.8930937126
14.997754260565882,14.997754260565882,14,retrograde,direct,2342826.367556053
240.4510578960248,600.4510578960248,600,direct,retrograde,2343365.687723713
225.0895398749468,225.0895398749468,225,retrograde,direct,2343406.846199629
98.84631698706906,458.84631698706903,458,direct,retrograde,2343949.454663043
82.31825148318572,82.31825148318572,82,retrograde,direct,2343992.553763224
316.74878963381957,676.7487896338196,676,direct,retrograde,2344536.138325546
301.0722215327124,301.0722215327124,301,retrograde,direct,2344577.321623179
166.0747599484839,526.0747599484839,526,direct,retrograde,2345115.7579425266
149.88913536412701,149.88913536412701,149,retrograde,direct,2345158.483184643
29.15871331104244,389.15871331104245,389,direct,retrograde,2345703.5348912636
12.774990680477039,12.774990680477039,12,retrograde,direct,2345745.9715211894
238.0209097110382,598.0209097110383,598,direct,retrograde,2346285.2038367353
222.63243966780513,222.63243966780513,222,retrograde,direct,2346326.3993308293
96.71359929574288,456.7135992957429,456,direct,retrograde,2346869.158865935
80.18365711062792,80.18365711062792,80,retrograde,direct,2346912.258658449
314.29534475241644,674.2953447524164,674,direct,retrograde,2347455.69805
298.65695712041673,298.65695712041673,298,retrograde,direct,2347496.856331406
163.8610708064557,523.8610708064557,523,direct,retrograde,2348035.3504249062
147.64839814245207,147.64839814245207,147,retrograde,direct,2348078.114496745
26.913536801184172,386.9135368011842,386,direct,retrograde,2348623.1888977103
10.53620177323721,10.53620177323721,10,retrograde,direct,2348665.5797446845
235.58697251101233,595.5869725110124,595,direct,retrograde,2349204.7358272253
220.1757244241812,220.1757244241812,220,retrograde,direct,2349245.973249646
94.56043606975562,454.5604360697556,454,direct,retrograde,2349788.852021441
78.03604849858368,78.03604849858368,78,retrograde,direct,2349831.9602860417
311.83725646263434,671.8372564626343,671,direct,retrograde,2350375.2414053436
