physical_degree,directional_degree_after,navigation_cell_after,lane_before,lane_after,jd_ut
235.10855467934817,595.1085546793481,595,direct,retrograde,2416938.365136428
218.32574244688155,218.32574244688155,218,retrograde,direct,2417013.8084371174
288.8985626207329,648.898562620733,648,direct,retrograde,2417731.7790983217
276.9806060564954,276.9806060564954,276,retrograde,direct,2417796.644348055
6.795055990110879,366.7950559901109,366,direct,retrograde,2418541.597546717
355.44795821702115,355.44795821702115,355,retrograde,direct,2418603.8023358546
70.9629418091747,430.9629418091747,430,direct,retrograde,2419327.8592763357
54.303642674577006,54.303642674577006,54,retrograde,direct,2419400.183800554
114.56464013926991,474.5646401392699,474,direct,retrograde,2420098.382473451
95.67088736587775,95.67088736587775,95,retrograde,direct,2420176.4828002416
149.8232026745761,509.8232026745761,509,direct,retrograde,2420863.436841569
130.326140865848,130.326140865848,130,retrograde,direct,2420944.1133193998
183.0649921582076,543.0649921582076,543,direct,retrograde,2421628.459324009
163.84958442323563,163.84958442323563,163,retrograde,direct,2421709.1970016463
219.09905609408682,579.0990560940868,579,direct,retrograde,2422398.6280044727
201.24416587046312,201.24416587046312,201,retrograde,direct,2422476.434281511
265.2721423818203,625.2721423818202,625,direct,retrograde,2423182.756458516
251.1022365516506,251.1022365516506,251,retrograde,direct,2423252.5919494964
335.3101673278451,695.3101673278451,695,direct,retrograde,2423990.9593089195
325.33042532764296,325.33042532764296,325,retrograde,direct,2424050.8852489367
49.45713291193949,409.4571329119395,409,direct,retrograde,2424787.7379248245
34.52332789456794,34.52332789456794,34,retrograde,direct,2424856.600751858
99.28977124874797,459.28977124874797,459,direct,retrograde,2425562.67560618
80.9883737113913,80.9883737113913,80,retrograde,direct,2425639.001153186
136.81220494040141,496.81220494040144,496,direct,retrograde,2426329.072850178
117.42987082725129,117.42987082725129,117,retrograde,direct,2426409.077552272
170.28351095905006,530.2835109590501,530,direct,retrograde,2427093.561090216
150.8609534790433,150.8609534790433,150,retrograde,direct,2427174.5954278037
204.61677834908264,564.6167783490827,564,direct,retrograde,2427861.0075355293
186.05231448202062,186.05231448202062,186,retrograde,direct,2427940.400928121
245.53366276110705,605.533662761107,605,direct,retrograde,2428638.112302794
229.53161237125855,229.53161237125855,229,retrograde,direct,2428711.922573205
304.7060844980715,664.7060844980715,664,direct,retrograde,2429437.273296439
293.91834834341597,293.91834834341597,293,retrograde,direct,2429499.4987937817
23.720060998792345,383.72006099879235,383,direct,retrograde,2430244.2734851204
11.07440978262398,11.07440978262398,11,retrograde,direct,2430308.856183336
82.23230859267531,442.2323085926753,442,direct,retrograde,2431025.7191109452
64.85697012869377,64.85697012869377,64,retrograde,direct,2431099.6921007447
123.22970651274103,483.229706512741,483,direct,retrograde,2431794.4508005073
104.10736834044572,104.10736834044572,104,retrograde,direct,2431873.3830707287
157.61005973608584,517.6100597360859,517,direct,retrograde,2432559.0756594324
138.10364933538557,138.10364933538557,138,retrograde,direct,2432640.022953162
191.04026447450218,551.0402644745022,551,direct,retrograde,2433324.7419857197
172.00583909984073,172.00583909984073,172,retrograde,direct,2433405.160541596
228.47517858081574,588.4751785808157,588,direct,retrograde,2434096.9629918756
211.16528965770073,211.16528965770073,211,retrograde,direct,2434173.614635096
278.5319779426659,638.5319779426659,638,direct,retrograde,2434886.0326600485
265.58944718897084,265.58944718897084,265,retrograde,direct,2434953.1385893095
353.6563884465063,713.6563884465063,713,direct,retrograde,2435696.1794195445
343.15138196101617,343.15138196101617,343,retrograde,direct,2435756.920892517
