directional_degree,physical_degree,navigation_cell,motion,jd_ut,civic_offset_seconds
141.20000000000002,141.20000000000002,141,direct,2524084.0876636333,19605226763
141.3,141.3,141,direct,2524087.3344847467,19605507289
141.4,141.4,141,direct,2524090.5793912243,19605787648
141.5,141.5,141,direct,2524093.833458472,19606068800
141.6,141.6,141,direct,2524097.099619826,19606350996
141.70000000000002,141.70000000000002,141,direct,2524100.3825124013,19606634638
141.8,141.8,141,direct,2524103.6925212555,19606920623
141.9,141.9,141,direct,2524107.0430868827,19607210112
142,142,142,direct,2524110.4442739026,19607503974
142.1,142.1,142,direct,2524113.90205748,19607802727
142.20000000000002,142.20000000000002,142,direct,2524117.432828643,19608107785
142.3,142.3,142,direct,2524121.058599353,19608421052
142.4,142.4,142,direct,2524124.7931603566,19608743718
142.5,142.5,142,direct,2524128.6549714706,19609077379
142.6,142.6,142,direct,2524132.6791134635,19609425064
142.70000000000002,142.70000000000002,142,direct,2524136.913105629,19609790881
142.8,142.8,142,direct,2524141.404257547,19610178917
142.9,142.9,142,direct,2524146.2416270645,19610596866
143,143,143,direct,2524151.567049333,19611056982
143.1,143.1,143,direct,2524157.591184188,19611577467
143.20000000000002,143.20000000000002,143,direct,2524164.8323356397,19612203103
143.3,143.3,143,direct,2524174.861334307,19613069608
503.3,143.3,503,retrograde,2524206.8257096875,19615831330
503.20000000000005,143.20000000000005,503,retrograde,2524217.004824314,19616710806
503.1,143.10000000000002,503,retrograde,2524224.4018291268,19617349907
503,143,503,retrograde,2524230.6071341434,19617886045
502.9,142.89999999999998,502,retrograde,2524236.130288672,19618363246
502.8,142.8,502,retrograde,2524241.216029048,19618802654
502.70000000000005,142.70000000000005,502,retrograde,2524245.9840888493,19619214614
502.6,142.60000000000002,502,retrograde,2524250.5327534107,19619607619
502.5,142.5,502,retrograde,2524254.9227499436,19619986915
502.4,142.39999999999998,502,retrograde,2524259.1898679375,19620355594
502.3,142.3,502,retrograde,2524263.385731503,19620718116
502.20000000000005,142.20000000000005,502,retrograde,2524267.5421458557,19621077230
502.1,142.10000000000002,502,retrograde,2524271.679580893,19621434705
502,142,502,retrograde,2524275.828325277,19621793156
501.9,141.89999999999998,501,retrograde,2524280.0245912625,19622155714
501.8,141.8,501,retrograde,2524284.2882263465,19622524092
501.70000000000005,141.70000000000005,501,retrograde,2524288.6584456027,19622901679
501.6,141.60000000000002,501,retrograde,2524293.1909884806,19623293290
501.5,141.5,501,retrograde,2524297.9348470606,19623703160
501.4,141.39999999999998,501,retrograde,2524302.9662900036,19624137876
501.3,141.3,501,retrograde,2524308.4212797736,19624609188
501.20000000000005,141.20000000000005,501,retrograde,2524314.4821867836,19625132850
501.1,141.10000000000002,501,retrograde,2524321.589032817,19625746881
501,141,501,retrograde,2524330.839736806,19626546142
141,141,141,direct,2524369.64788213,19629899166
141.1,141.1,141,direct,2524378.7594702994,19630686407
141.20000000000002,141.20000000000002,141,direct,2524385.7112813005,19631287044
141.3,141.3,141,direct,2524391.5953320838,19631795426
141.4,141.4,141,direct,2524396.8425707403,19632248787
141.5,141.5,141,direct,2524401.6315416475,19632662554
141.6,141.6,141,direct,2524406.090503806,19633047809
141.70000000000002,141.70000000000002,141,direct,2524410.3024597527,19633411722
141.8,141.8,141,direct,2524414.3120852183,19633758153
141.9,141.9,141,direct,2524418.1585313436,19634090486
142,142,142,direct,2524421.880576157,19634412071
142.1,142.1,142,direct,2524425.4930118276,19634724185
142.20000000000002,142.20000000000002,142,direct,2524429.0110865072,19635028147
142.3,142.3,142,direct,2524432.454463596,19635325655
142.4,142.4,142,direct,2524435.839250411,19635618100
142.5,142.5,142,direct,2524439.174626471,19635906277
142.6,142.6,142,direct,2524442.466614738,19636190705
142.70000000000002,142.70000000000002,142,direct,2524445.7271044613,19636472411
