physical_degree,directional_degree_after,navigation_cell_after,lane_before,lane_after,jd_ut
105.52467762193366,465.5246776219337,465,direct,retrograde,2330955.3015209883
95.45698381517471,95.45698381517471,95,retrograde,direct,2331074.565421624
137.6016875556121,497.6016875556121,497,direct,retrograde,2331351.926918786
127.5673644650689,127.5673644650689,127,retrograde,direct,2331472.792261485
168.234623706031,528.234623706031,528,direct,retrograde,2331747.277884381
158.2551498263251,158.2551498263251,158,retrograde,direct,2331869.579632082
198.2040571572262,558.2040571572262,558,direct,retrograde,2332142.4945718506
188.28256977011492,188.28256977011492,188,retrograde,direct,2332265.7511148704
228.37787069608314,588.3778706960832,588,direct,retrograde,2332538.463787984
218.50225043492838,218.50225043492838,218,retrograde,direct,2332661.9272717955
259.59680903885726,619.5968090388573,619,direct,retrograde,2332936.096851052
249.7537062752288,249.7537062752288,249,retrograde,direct,2333058.93680072
292.5504493685011,652.5504493685012,652,direct,retrograde,2333336.021568518
282.7156550466002,282.7156550466002,282,retrograde,direct,2333457.4467828767
327.5111700648703,687.5111700648704,687,direct,retrograde,2333738.1216136003
317.6535986550485,317.6535986550485,317,retrograde,direct,2333857.685650035
4.01253557184682,364.0125355718468,364,direct,retrograde,2334141.2393789124
354.0890209298969,354.0890209298969,354,retrograde,direct,2334259.3490135483
40.81456363786399,400.814563637864,400,direct,retrograde,2334543.915971834
30.808917155646924,30.808917155646924,30,retrograde,direct,2334661.4742623083
76.50795223271773,436.50795223271774,436,direct,retrograde,2334944.560036462
66.44685799371241,66.44685799371241,66,retrograde,direct,2335062.6625961997
110.28407520617085,470.2840752061709,470,direct,retrograde,2335342.8982080435
100.21826052794884,100.21826052794884,100,retrograde,direct,2335462.3827202143
142.1430344588172,502.14303445881717,502,direct,retrograde,2335739.2517844774
132.11697012430602,132.11697012430602,132,retrograde,direct,2335860.328362521
172.62896063257764,532.6289606325777,532,direct,retrograde,2336134.584056926
162.6586400501592,162.6586400501592,162,retrograde,direct,2336257.0935432715
202.53198908429235,562.5319890842924,562,direct,retrograde,2336529.7169532273
192.6165733858419,192.6165733858419,192,retrograde,direct,2336653.109680726
232.72833624896575,592.7283362489658,592,direct,retrograde,2336925.818460865
222.85888310039,222.85888310039,222,retrograde,direct,2337049.344530279
264.0706551228965,624.0706551228965,624,direct,retrograde,2337323.6726454236
254.22804776309755,254.22804776309755,254,retrograde,direct,2337446.4251400614
297.23219272221786,657.2321927222179,657,direct,retrograde,2337723.865407422
287.39748972588694,287.39748972588694,287,retrograde,direct,2337845.06982198
332.44082470812725,692.4408247081273,692,direct,retrograde,2338126.154056929
322.5761743885369,322.5761743885369,322,retrograde,direct,2338245.4998763297
9.124938823712096,369.1249388237121,369,direct,retrograde,2338529.4870655127
359.1927232736553,359.1927232736553,359,retrograde,direct,2338647.3933917694
45.95090268381113,405.95090268381114,405,direct,retrograde,2338931.976239318
35.93726138598715,35.93726138598715,35,retrograde,direct,2339049.4516433915
81.50541099399798,441.505410993998,441,direct,retrograde,2339332.405279369
71.43962428179069,71.43962428179069,71,retrograde,direct,2339450.653716455
115.05124241667158,475.0512424166716,475,direct,retrograde,2339730.461372461
104.98836920013667,104.98836920013667,104,retrograde,direct,2339850.12620747
146.68456312739133,506.68456312739136,506,direct,retrograde,2340126.6361461384
136.66247552367946,136.66247552367946,136,retrograde,direct,2340247.9610704556
177.01705664199585,537.0170566419959,537,direct,retrograde,2340521.7792195575
167.0531105682354,167.0531105682354,167,retrograde,direct,2340644.476420873
206.88368246896442,566.8836824689645,566,direct,retrograde,2340917.048170861
196.97467392198507,196.97467392198507,196,retrograde,direct,2341040.5447770897
237.1743052515108,597.1743052515108,597,direct,retrograde,2341313.2796762874
