physical_degree,directional_degree_after,navigation_cell_after,lane_before,lane_after,jd_ut
186.8260303955954,186.8260303955954,186,retrograde,direct,2312555.846324049
191.78751230602572,551.7875123060257,551,direct,retrograde,2312764.6270756535
189.003515394274,189.003515394274,189,retrograde,direct,2312923.342498959
193.9636530379463,553.9636530379463,553,direct,retrograde,2313132.086759221
191.18080925210512,191.18080925210512,191,retrograde,direct,2313290.7524415944
196.14040970973775,556.1404097097377,556,direct,retrograde,2313499.4502856126
193.35945371592035,193.35945371592035,193,retrograde,direct,2313658.235221129
198.31849056802633,558.3184905680264,558,direct,retrograde,2313866.932762306
195.53925086299316,195.53925086299316,195,retrograde,direct,2314025.721585175
200.49823012229686,560.4982301222968,560,direct,retrograde,2314234.35264598
197.72058815706447,197.72058815706447,197,retrograde,direct,2314393.1649284028
202.6790290356348,562.6790290356348,562,direct,retrograde,2314601.820178043
199.9028414758788,199.9028414758788,199,retrograde,direct,2314760.721954083
204.86084922479904,564.860849224799,564,direct,retrograde,2314969.293930213
202.0855964272828,202.0855964272828,202,retrograde,direct,2315128.218834119
207.04267660180668,567.0426766018066,567,direct,retrograde,2315336.6986470576
204.2680231071554,204.2680231071554,204,retrograde,direct,2315495.7856384823
209.22404457113475,569.2240445711348,569,direct,retrograde,2315704.1168692606
206.44931899565233,206.44931899565233,206,retrograde,direct,2315863.243514222
211.4038729710283,571.4038729710282,571,direct,retrograde,2316071.453005502
208.62889841246982,208.62889841246982,208,retrograde,direct,2316230.7695620554
213.5820420885581,573.5820420885581,573,direct,retrograde,2316438.912914439
210.80637887151053,210.80637887151053,210,retrograde,direct,2316598.210376869
215.75831192032396,575.758311920324,575,direct,retrograde,2316806.2559549147
212.98222241478132,212.98222241478132,212,retrograde,direct,2316965.705740081
217.9329523918802,577.9329523918802,577,direct,retrograde,2317173.715573225
215.1567783624097,215.1567783624097,215,retrograde,direct,2317333.165571276
220.10748706515332,580.1074870651534,580,direct,retrograde,2317541.1318686446
217.33198342641373,217.33198342641373,217,retrograde,direct,2317700.5744558666
222.28261020327352,582.2826102032735,582,direct,retrograde,2317908.599186057
219.50845750329984,219.50845750329984,219,retrograde,direct,2318068.1300657485
224.45962903114582,584.4596290311458,584,direct,retrograde,2318276.1127348356
221.68681175003056,221.68681175003056,221,retrograde,direct,2318435.6036473922
226.63843171471382,586.6384317147138,586,direct,retrograde,2318643.5253831716
223.86700142404652,223.86700142404652,223,retrograde,direct,2318803.152817336
228.81900677615747,588.8190067761575,588,direct,retrograde,2319010.979282543
226.048597173094,226.048597173094,226,retrograde,direct,2319170.6105263485
231.00073852620744,591.0007385262074,591,direct,retrograde,2319378.3589865454
228.23106286813544,228.23106286813544,228,retrograde,direct,2319538.1697695227
233.1830218078059,593.1830218078059,593,direct,retrograde,2319745.8425599104
230.41319161093284,230.41319161093284,230,retrograde,direct,2319905.6363324886
235.36469486212278,595.3646948621227,595,direct,retrograde,2320113.180886016
232.59435039793286,232.59435039793286,232,retrograde,direct,2320273.130790271
237.54491641800024,597.5449164180002,597,direct,retrograde,2320480.631507259
234.773409426532,234.773409426532,234,retrograde,direct,2320640.59932437
239.72322355660938,599.7232235566094,599,direct,retrograde,2320848.045908626
236.9502047299281,236.9502047299281,236,retrograde,direct,2321008.0296679167
241.89880489716097,601.898804897161,601,direct,retrograde,2321215.4997504503
239.12435673149992,239.12435673149992,239,retrograde,direct,2321375.5777380755
244.07252860465923,604.0725286046593,604,direct,retrograde,2321582.998806132
241.29704567772657,241.29704567772657,241,retrograde,direct,2321743.0307323197
246.24522395941307,606.2452239594131,606,direct,retrograde,2321950.4091624636
243.46971894682403,243.46971894682403,243,retrograde,direct,2322110.566114163
248.41872808726615,608.4187280872661,608,direct,retrograde,2322317.897087004
245.64387908200104,245.64387908200104,245,retrograde,direct,2322478.019556422
250.59415959647677,610.5941595964767,610,direct,retrograde,2322685.3031617813
247.8205641991244,247.8205641991244,247,retrograde,direct,2322845.5672380067
252.77244077536767,612.7724407753676,612,direct,retrograde,2323052.81080498
250.00013675203687,250.00013675203687,250,retrograde,direct,2323213.016537971
254.95407473366342,614.9540747336634,614,direct,retrograde,2323420.18014149
252.18322162947527,252.18322162947527,252,retrograde,direct,2323580.497745756
257.138794539077,617.138794539077,617,direct,retrograde,2323787.6551031163
254.36888002055946,254.36888002055946,254,retrograde,direct,2323947.9450465934
