body,startCelestialTimeDegrees,endCelestialTimeDegrees,startOffsetSeconds,endOffsetSeconds,startJulianDay,endJulianDay,userFacingMotion
NorthNode,324.468297269,322.995041709,1687526994,1688628291,2495350.704223585315,2495363.450715291314,retrograde
NorthNode,323.040433684,322.344140785,1688909607,1689740877,2495366.706686964259,2495376.327866463922,retrograde
NorthNode,322.411733373,321.805086240,1690079803,1690974055,2495380.250621966086,2495390.600765276700,retrograde
NorthNode,321.911735675,321.756122689,1691467315,1692110204,2495396.309782868251,2495403.750636346638,retrograde
Mercury,321.796384589,306.104142476,1691732304,1693555098,2495399.376791015267,2495420.473946973681,retrograde
Neptune,210.971011996,208.192702030,1692219554,1705951639,2495405.016255960800,2495563.952425434254,retrograde
NorthNode,321.809009546,321.794408547,1692643562,1693067061,2495409.923755803145,2495414.825372427702,retrograde
NorthNode,321.798442572,321.716982058,1693330272,1694012378,2495417.871792748570,2495425.766535662115,retrograde
NorthNode,321.783209191,321.506973542,1694483191,1695215357,2495431.215755227953,2495439.689902680926,retrograde
NorthNode,321.618718741,320.994251803,1695686822,1696547279,2495445.146669302136,2495455.105670221150,retrograde
NorthNode,321.044787954,320.100009253,1696842946,1697791368,2495458.527742814273,2495469.504848925397,retrograde
NorthNode,320.130459822,318.906211458,1698037753,1699075383,2495472.356524795294,2495484.366135858931,retrograde
NorthNode,318.909922697,317.386655593,1699185103,1700364407,2495485.636038499884,2495499.285393781029,retrograde
NorthNode,317.386668411,316.038808543,1700381809,1701519114,2495499.486801583320,2495512.650049623102,retrograde
NorthNode,316.040418743,314.617119603,1701602079,1702719983,2495513.610300840810,2495526.549000825733,retrograde
Mercury,78.578868448,70.027322253,1701931312,1703996022,2495517.420865528286,2495541.317968159914,retrograde
NorthNode,314.637577794,313.756524760,1702934488,1703863341,2495529.031697773375,2495539.782314136624,retrograde
NorthNode,313.794850257,313.013861826,1704129912,1705065599,2495542.867627275176,2495553.697329537943,retrograde
NorthNode,313.107163307,312.791307132,1705492706,1706223923,2495558.640707888640,2495567.103856944479,retrograde
NorthNode,312.862779190,312.687868303,1706663843,1707417876,2495572.195529344492,2495580.922762452625,retrograde
NorthNode,312.734437481,312.733207974,1708040858,1708229023,2495588.133197485469,2495590.311033030972,retrograde
NorthNode,312.741338884,312.678419039,1708596757,1709207457,2495594.567220431753,2495601.635510658845,retrograde
NorthNode,312.769789391,312.433433100,1709773703,1710580250,2495608.189280261286,2495617.524310359731,retrograde
Pluto,54.325794701,52.363128202,1709881700,1724145721,2495609.439242281951,2495774.532077214681,retrograde
NorthNode,312.505032558,312.003714844,1710964919,1711763713,2495621.976506599225,2495631.221797048114,retrograde
NorthNode,312.076964616,311.039865550,1712124837,1713114194,2495635.401478883810,2495646.852363790385,retrograde
Mercury,200.719911622,185.582645289,1712405123,1714281214,2495638.645533122122,2495660.359550863504,retrograde
NorthNode,311.061214404,309.910702981,1713319891,1714333077,2495649.233127078973,2495660.959809883498,retrograde
NorthNode,309.916572425,308.326054348,1714468433,1715643700,2495662.526434163563,2495676.129064070061,retrograde
Saturn,93.947425745,86.995813030,1714470652,1726018589,2495662.552116617560,2495796.208789743483,retrograde
Uranus,110.822177508,106.725294194,1715393446,1728281237,2495673.232595636509,2495822.396843391471,retrograde
NorthNode,308.326067664,306.848333753,1715660032,1716807331,2495676.318092213944,2495689.597014307044,retrograde
NorthNode,306.851254620,305.468654473,1716913150,1717992503,2495690.821769470349,2495703.314275312237,retrograde
Jupiter,119.689866365,109.626853258,1717160703,1727493052,2495693.686968721449,2495813.274336434901,retrograde
NorthNode,305.485770101,304.417506664,1718178537,1719152222,2495705.467446710914,2495716.736949587241,retrograde
NorthNode,304.487595901,303.844387008,1719495654,1720342391,2495720.711855076253,2495730.512057997286,retrograde
NorthNode,303.919300328,303.549448073,1720714704,1721505999,2495734.821239614859,2495743.979747517966,retrograde
Mars,150.481988383,131.000855583,1721054634,1728017128,2495738.755609956570,2495819.340031729080,retrograde
Mercury,305.720621015,289.637760892,1721874333,1723642928,2495748.242864601314,2495768.712721325457,retrograde
NorthNode,303.655658613,303.574558383,1722073537,1722709273,2495750.548470077105,2495757.906523910351,retrograde
NorthNode,303.583911884,303.582621271,1723075503,1723257547,2495762.145298141986,2495764.252289757133,retrograde
NorthNode,303.631926100,303.420021888,1723864031,1724640571,2495771.271780632436,2495780.259508478455,retrograde
Venus,342.603598268,326.703158438,1723915148,1727500466,2495771.863412017003,2495813.360152469948,retrograde
Neptune,213.145766190,210.369245251,1723969427,1737706836,2495772.491638236679,2495931.489431583323,retrograde
NorthNode,303.503487538,303.144855216,1725084516,1725809708,2495785.397761600092,2495793.791190410033,retrograde
NorthNode,303.237521636,302.283528638,1726215230,1727194483,2495798.484726392664,2495809.818680785596,retrograde
NorthNode,302.319361771,301.375227027,1727446779,1728370586,2495812.738766527735,2495823.430975466035,retrograde
NorthNode,301.390182079,299.754607647,1728557452,1729734788,2495825.593786782585,2495839.220356001519,retrograde
NorthNode,299.755126461,298.456755073,1729791142,1730894993,2495839.872600438073,2495852.648652681150,retrograde
NorthNode,298.456971748,296.878216642,1730939304,1732124882,2495853.161514320411,2495866.883474848233,retrograde
Mercury,58.908259726,49.838945450,1731789967,1733849936,2495863.007145352662,2495886.849385589361,retrograde
NorthNode,296.885625246,295.843636643,1732265861,1733240613,2495868.515180747956,2495879.797035925090,retrograde
NorthNode,295.880652385,294.994732916,1733509072,1734467105,2495882.904195178300,2495893.992538969032,retrograde
NorthNode,295.051075948,294.571517232,1734789141,1735595435,2495897.719816735014,2495907.051919632591,retrograde
NorthNode,294.675306489,294.437638706,1736077938,1736824216,2495912.636446980760,2495921.273923009634,retrograde
NorthNode,294.494217908,294.442456027,1737311161,1737951943,2495926.909852933139,2495934.326312894933,retrograde
NorthNode,294.443714096,294.423514630,1738135829,1738642259,2495936.454625823535,2495942.316082480364,retrograde
NorthNode,294.478411447,294.333816834,1739193467,1739837130,2495948.695811595768,2495956.145607969724,retrograde
NorthNode,294.423708641,293.882677963,1740311260,1741200959,2495961.633221485652,2495971.930666732602,retrograde
Pluto,55.269463582,53.305818155,1741530947,1755775386,2495975.749975997023,2496140.616170889698,retrograde
NorthNode,293.951842749,293.355339417,1741560290,1742372644,2495976.089593068697,2495985.491833901964,retrograde
Mercury,183.988908533,169.570562563,1742458033,1744405471,2495986.480137608945,2496009.019922174513,retrograde
NorthNode,293.399418600,292.033266329,1742657135,1743753100,2495988.784551821649,2496001.469331380911,retrograde
NorthNode,292.043980901,290.942569893,1743915245,1744921376,2496003.346020299010,2496014.991054574028,retrograde
NorthNode,290.943609197,289.074062556,1744995031,1746253532,2496015.843534409069,2496030.409520919435,retrograde
NorthNode,289.074345636,287.889057219,1746299827,1747334104,2496030.945344259031,2496042.916147757322,retrograde
Saturn,108.104740192,101.152730584,1747255577,1758800777,2496042.007263459265,2496175.632259421051,retrograde
Uranus,115.396559355,111.291635057,1747353072,1760236427,2496043.135680318810,2496192.248584725894,retrograde
NorthNode,287.897770075,286.442820488,1747486172,1748589432,2496044.676187213510,2496057.445402612910,retrograde
NorthNode,286.477730982,285.753414111,1748838565,1749687032,2496060.328888307326,2496070.149108548649,retrograde
NorthNode,285.835620780,285.254035896,1750062625,1750936203,2496074.496245253831,2496084.607106027193,retrograde
NorthNode,285.340431912,285.155103217,1751373474,1752050815,2496089.668108142912,2496097.507709298283,retrograde
Jupiter,151.436537279,141.412180699,1751394890,1761868475,2496089.915977194905,2496211.138027384877,retrograde
Mercury,289.793030340,273.524149339,1752020410,1753749342,2496097.155796088278,2496117.166578456759,retrograde
NorthNode,285.224766020,285.210101878,1752646223,1753071704,2496104.398997763172,2496109.323547706008,retrograde
NorthNode,285.212911699,285.155732708,1753301553,1753906773,2496111.983843993396,2496118.988697445020,retrograde
NorthNode,285.229211909,284.881612987,1754415285,1755228996,2496124.874259632081,2496134.292209425010,retrograde
NorthNode,284.980510123,284.469530556,1755666480,1756443245,2496139.355681056157,2496148.346010765992,retrograde
Neptune,215.322401207,212.547376017,1755720122,1769457321,2496139.976535723545,2496298.971890588291,retrograde
NorthNode,284.531286376,283.339815468,1756765949,1757804502,2496152.081012464128,2496164.101306760684,retrograde
NorthNode,283.364501699,282.308835264,1758025000,1758985009,2496166.653369948268,2496177.764584780671,retrograde
NorthNode,282.313330522,280.466885615,1759103731,1760361437,2496179.138677176088,2496193.695453933440,retrograde
NorthNode,280.466891167,279.270655469,1760374108,1761439852,2496193.842113439925,2496206.177116843872,retrograde
NorthNode,279.272946479,277.667328175,1761534905,1762703963,2496207.277267174795,2496220.808026926592,retrograde
Mercury,39.992391139,29.691226965,1761694177,1763745236,2496209.120688818395,2496232.859800696373,retrograde
NorthNode,277.688768042,276.900095365,1762915631,1763789838,2496223.257885921746,2496233.376032023691,retrograde
NorthNode,276.950053520,276.159490961,1764090545,1765046458,2496236.856430377811,2496247.920238835737,retrograde
NorthNode,276.241119331,275.962611050,1765449961,1766153022,2496252.590412943624,2496260.727698982693,retrograde
NorthNode,276.048360147,275.907634911,1766652066,1767399629,2496266.503660786897,2496275.156012102962,retrograde
NorthNode,275.933568286,275.933560482,1767977043,1768011388,2496281.839050622657,2496282.236557093449,retrograde
NorthNode,275.950683795,275.846118130,1768522349,1769217567,2496288.150459632277,2496296.196963182651,retrograde
NorthNode,275.940473782,275.652393907,1769762563,1770495638,2496302.504793778993,2496310.989456284791,retrograde
NorthNode,275.724756344,275.049329463,1770880742,1771785780,2496315.446670345962,2496325.921655281447,retrograde
NorthNode,275.111083794,274.299041020,1772121819,1773019054,2496329.810991615057,2496340.195659479126,retrograde
Mercury,166.675118326,153.241156124,1772486803,1774500546,2496334.035343185067,2496357.342559397221,retrograde
Pluto,56.211327102,54.246468780,1773174011,1787407518,2496341.989144808613,2496506.728800483979,retrograde
NorthNode,274.319857429,272.861905845,1773226149,1774353659,2496342.592588459142,2496355.642471897416,retrograde
Venus,190.733939017,174.716962085,1773997097,1777656203,2496351.515596704558,2496393.866366198286,retrograde
NorthNode,272.865867152,271.650548097,1774471591,1775546808,2496357.007432563230,2496369.452066582628,retrograde
NorthNode,271.650563101,269.854592819,1775564168,1776810238,2496369.652992005460,2496384.075103821233,retrograde
NorthNode,269.857808404,268.783266120,1776918944,1777901129,2496385.333269950934,2496396.701156052761,retrograde
NorthNode,268.800633566,267.532062341,1778091956,1779149122,2496398.909798907116,2496411.145516423509,retrograde
Uranus,119.998310223,115.885038482,1779307726,1792186580,2496412.981215096079,2496562.042024605907,retrograde
NorthNode,267.594754790,267.062519039,1779476368,1780258475,2496414.933091904037,2496423.985249009915,retrograde
Saturn,122.192993708,115.248746647,1780021021,1791590473,2496421.236945807934,2496555.142639301717,retrograde
NorthNode,267.143584741,266.711712682,1780647510,1781496684,2496428.487968518399,2496438.316368584521,retrograde
NorthNode,266.804662861,266.726803062,1782025525,1782628351,2496444.437214379199,2496451.414370601997,retrograde
Mercury,273.956463787,257.645984746,1782163473,1783871904,2496446.033835843205,2496465.807348497212,retrograde
NorthNode,266.741768281,266.741045195,1783066509,1783215477,2496456.485647802241,2496458.209810519591,retrograde
NorthNode,266.794778255,266.620055513,1783854882,1784566363,2496465.610333484598,2496473.845068487339,retrograde
NorthNode,266.698443053,266.264949484,1785000766,1785795861,2496478.872874802910,2496488.075368443504,retrograde
Jupiter,181.829241391,171.860855454,1785545643,1796139998,2496485.179324284196,2496607.799177788198,retrograde
NorthNode,266.364620110,265.571631829,1786212216,1787101826,2496492.894287433475,2496503.190703904256,retrograde
Mars,183.714223514,164.435521944,1787131857,1794127739,2496503.538280813955,2496584.509142921306,retrograde
NorthNode,265.608843879,264.397014535,1787355086,1788379525,2496506.121955887415,2496517.978887702338,retrograde
Neptune,217.500204704,214.726540400,1787465404,1801214392,2496507.398786223494,2496666.530592129566,retrograde
NorthNode,264.411112299,263.059424801,1788561884,1789634534,2496520.089517687447,2496532.504447285086,retrograde
NorthNode,263.060021163,261.370399535,1789692799,1790901464,2496533.178814820014,2496547.167994068936,retrograde
NorthNode,261.370915396,260.095359571,1790960421,1792027316,2496547.850371217355,2496560.198686021380,retrograde
Mercury,21.906222645,10.071400284,1791665600,1793692114,2496556.012162804604,2496579.467179626226,retrograde
NorthNode,260.103214036,258.781082833,1792169433,1793242094,2496561.843563766219,2496574.258623034693,retrograde
NorthNode,258.825715984,258.140034367,1793529068,1794377864,2496577.580077520572,2496587.404106070288,retrograde
NorthNode,258.199659016,257.635498440,1794706477,1795589474,2496591.207501702011,2496601.427373435348,retrograde
NorthNode,257.739313290,257.571174216,1796084080,1796743968,2496607.151973308995,2496614.789572307840,retrograde
NorthNode,257.625345015,257.587462293,1797249500,1797897613,2496620.640637567267,2496628.141937932000,retrograde
NorthNode,257.587508499,257.544412056,1797958105,1798625283,2496628.842077294365,2496636.564043412916,retrograde
NorthNode,257.597286770,257.414398947,1799117163,1799799789,2496642.257099483162,2496650.157862258144,retrograde
