body,celestialTimeDegrees,utOffsetSeconds,utJulianDay,sequenceBefore,sequenceAfter,userFacingStation
NorthNode,169.948120663,3115737389,2511880.917122011073,increasing,decreasing,station_retrograde
NorthNode,169.895170519,3116356999,2511888.088538343087,decreasing,increasing,station_direct
Pluto,95.796987466,3116357739,2511888.097097636200,decreasing,increasing,station_direct
NorthNode,169.988615240,3116942230,2511894.862043207511,increasing,decreasing,station_retrograde
NorthNode,169.687817908,3117716452,2511903.822949405760,decreasing,increasing,station_direct
NorthNode,169.761525447,3118105744,2511908.328637957573,increasing,decreasing,station_retrograde
Saturn,278.659844957,3118823317,2511916.633885972202,increasing,decreasing,station_retrograde
NorthNode,169.229146588,3118926559,2511917.828816244379,decreasing,increasing,station_direct
NorthNode,169.306011538,3119296428,2511922.109708948992,increasing,decreasing,station_retrograde
NorthNode,168.384866425,3120245940,2511933.099430024624,decreasing,increasing,station_direct
NorthNode,168.407578933,3120457949,2511935.553233923391,increasing,decreasing,station_retrograde
Neptune,309.290571208,3120905802,2511940.736726266332,increasing,decreasing,station_retrograde
Uranus,311.023331948,3121251554,2511944.738482269458,increasing,decreasing,station_retrograde
NorthNode,167.207185783,3121498220,2511947.593414492905,decreasing,increasing,station_direct
NorthNode,167.213986906,3121642737,2511949.266065844335,increasing,decreasing,station_retrograde
NorthNode,165.847049464,3122769773,2511962.310456869192,decreasing,increasing,station_direct
NorthNode,165.847100649,3122795851,2511962.612289442681,increasing,decreasing,station_retrograde
Mercury,99.773099390,3123787225,2511974.086528912187,increasing,decreasing,station_retrograde
NorthNode,164.328013133,3123982873,2511976.350971798413,decreasing,increasing,station_direct
NorthNode,164.329483457,3124068668,2511977.343969444744,increasing,decreasing,station_retrograde
NorthNode,163.121011914,3125131900,2511989.649897234514,decreasing,increasing,station_direct
NorthNode,163.131903797,3125294327,2511991.529834485613,increasing,decreasing,station_retrograde
Mercury,90.832585480,3125866676,2511998.154246911407,decreasing,increasing,station_direct
NorthNode,161.980710870,3126325403,2512003.463586502708,decreasing,increasing,station_direct
NorthNode,162.031100410,3126633091,2512007.024789520539,increasing,decreasing,station_retrograde
NorthNode,161.395467625,3127482271,2512016.853260743432,decreasing,increasing,station_direct
NorthNode,161.456338242,3127822468,2512020.790721294470,increasing,decreasing,station_retrograde
NorthNode,160.970270816,3128674797,2512030.655644649640,decreasing,increasing,station_direct
NorthNode,161.075137863,3129190008,2512036.618735487573,increasing,decreasing,station_retrograde
NorthNode,160.930299627,3129848361,2512044.238563545048,decreasing,increasing,station_direct
Jupiter,34.540371069,3129943385,2512045.338371440768,increasing,decreasing,station_retrograde
NorthNode,160.974900412,3130360478,2512050.165841598995,increasing,decreasing,station_retrograde
NorthNode,160.958517515,3130824098,2512055.531811653636,decreasing,increasing,station_direct
NorthNode,160.960297366,3131029756,2512057.912110759877,increasing,decreasing,station_retrograde
Saturn,272.041600350,3131041248,2512058.045121274889,decreasing,increasing,station_direct
NorthNode,160.886449264,3131737498,2512066.103575150482,decreasing,increasing,station_direct
NorthNode,160.949165102,3132221102,2512071.700842193328,increasing,decreasing,station_retrograde
NorthNode,160.731692390,3132907749,2512079.648148828186,decreasing,increasing,station_direct
NorthNode,160.839006765,3133383589,2512085.155546770431,increasing,decreasing,station_retrograde
Pluto,98.995050523,3133927700,2512091.453135306947,increasing,decreasing,station_retrograde
Mercury,218.091230804,3134042398,2512092.780652113259,increasing,decreasing,station_retrograde
NorthNode,160.183620794,3134280072,2512095.531511285342,decreasing,increasing,station_direct
Uranus,307.083948294,3134580714,2512099.011164498515,decreasing,increasing,station_direct
NorthNode,160.237293701,3134586181,2512099.074437760748,increasing,decreasing,station_retrograde
Neptune,306.509515519,3134736038,2512100.808898932301,decreasing,increasing,station_direct
NorthNode,159.440265408,3135471813,2512109.324815561995,decreasing,increasing,station_direct
NorthNode,159.475667035,3135730718,2512112.321391278878,increasing,decreasing,station_retrograde
Mercury,202.451010843,3135851257,2512113.716529510915,decreasing,increasing,station_direct
Venus,251.869061422,3136320305,2512119.145326243713,increasing,decreasing,station_retrograde
NorthNode,158.056049632,3136817451,2512124.899329613894,decreasing,increasing,station_direct
NorthNode,158.060570635,3136933446,2512126.241863990203,increasing,decreasing,station_retrograde
Mars,108.738453481,3137628678,2512134.288526154123,increasing,decreasing,station_retrograde
NorthNode,156.673645692,3138048246,2512139.144642186351,decreasing,increasing,station_direct
NorthNode,156.673677654,3138071395,2512139.412568498403,increasing,decreasing,station_retrograde
NorthNode,155.008970124,3139266955,2512153.250068792142,decreasing,increasing,station_direct
NorthNode,155.010874807,3139352718,2512154.242690845393,increasing,decreasing,station_retrograde
Venus,236.521623771,3139872621,2512160.260087219998,decreasing,increasing,station_direct
Jupiter,24.569514920,3140104716,2512162.946372784674,decreasing,increasing,station_direct
NorthNode,153.667831570,3140411478,2512166.496856174432,decreasing,increasing,station_direct
NorthNode,153.692212047,3140633806,2512169.070101539604,increasing,decreasing,station_retrograde
NorthNode,152.623256922,3141606957,2512180.333420977928,decreasing,increasing,station_direct
NorthNode,152.670366007,3141887460,2512183.579979509115,increasing,decreasing,station_retrograde
NorthNode,151.969913074,3142761859,2512193.700340144336,decreasing,increasing,station_direct
NorthNode,152.081170608,3143217010,2512198.968300393783,increasing,decreasing,station_retrograde
Mercury,322.837233244,3143442990,2512201.583808109164,increasing,decreasing,station_retrograde
NorthNode,151.758903308,3143965743,2512207.634182148613,decreasing,increasing,station_direct
Mars,90.216686479,3144271386,2512211.171722696163,decreasing,increasing,station_direct
NorthNode,151.830292981,3144425521,2512212.955689928494,increasing,decreasing,station_retrograde
NorthNode,151.722677597,3145119105,2512220.983285724185,decreasing,increasing,station_direct
Mercury,307.155646103,3145267116,2512222.696375936270,decreasing,increasing,station_direct
NorthNode,151.736882890,3145539943,2512225.854088679887,increasing,decreasing,station_retrograde
NorthNode,151.733658082,3145788508,2512228.731002307497,decreasing,increasing,station_direct
NorthNode,151.776151662,3146338024,2512235.091143411584,increasing,decreasing,station_retrograde
NorthNode,151.650003277,3146967731,2512242.379415305331,decreasing,increasing,station_direct
NorthNode,151.751548065,3147474996,2512248.250537008047,increasing,decreasing,station_retrograde
Pluto,96.896834419,3148015162,2512254.502456760965,decreasing,increasing,station_direct
NorthNode,151.229822348,3148351217,2512258.391987869516,decreasing,increasing,station_direct
NorthNode,151.300008889,3148707398,2512262.514457460493,increasing,decreasing,station_retrograde
NorthNode,150.693613462,3149518696,2512271.904475658201,decreasing,increasing,station_direct
NorthNode,150.745076070,3149821782,2512275.412413557991,increasing,decreasing,station_retrograde
NorthNode,149.438227300,3150897958,2512287.868160529993,decreasing,increasing,station_direct
NorthNode,149.449471749,3151061520,2512289.761238733307,increasing,decreasing,station_retrograde
Saturn,290.022797635,3151388779,2512293.548951566219,increasing,decreasing,station_retrograde
NorthNode,148.323874313,3152077003,2512301.514506873675,decreasing,increasing,station_direct
NorthNode,148.325332881,3152161113,2512302.488002267666,increasing,decreasing,station_retrograde
Neptune,311.497635721,3152654251,2512308.195617184974,increasing,decreasing,station_retrograde
Uranus,315.087500408,3153170778,2512314.173938375898,increasing,decreasing,station_retrograde
NorthNode,146.614246983,3153399257,2512316.818379562348,decreasing,increasing,station_direct
NorthNode,146.614357466,3153433199,2512317.211220657453,increasing,decreasing,station_retrograde
Mercury,79.719180746,3153648470,2512319.702787555754,increasing,decreasing,station_retrograde
NorthNode,145.403179951,3154501208,2512329.572434012778,decreasing,increasing,station_direct
NorthNode,145.409593791,3154641970,2512331.201630575582,increasing,decreasing,station_retrograde
Mercury,71.170260537,3155713602,2512343.604773297906,decreasing,increasing,station_direct
NorthNode,144.089038406,3155736028,2512343.864336736500,decreasing,increasing,station_direct
NorthNode,144.113743316,3155958356,2512346.437575301155,increasing,decreasing,station_retrograde
NorthNode,143.331163384,3156851172,2512356.771097464487,decreasing,increasing,station_direct
NorthNode,143.400839314,3157209588,2512360.919432323426,increasing,decreasing,station_retrograde
NorthNode,142.817042374,3158083833,2512371.038002033718,decreasing,increasing,station_direct
NorthNode,142.889636492,3158479736,2512375.620222140104,increasing,decreasing,station_retrograde
NorthNode,142.630220544,3159209688,2512384.068736882880,decreasing,increasing,station_direct
NorthNode,142.720042048,3159777631,2512390.642148616724,increasing,decreasing,station_retrograde
NorthNode,142.649723303,3160445257,2512398.369302169420,decreasing,increasing,station_direct
NorthNode,142.654316733,3160740773,2512401.789631057531,increasing,decreasing,station_retrograde
NorthNode,142.651253450,3161000161,2512404.791806123219,decreasing,increasing,station_direct
NorthNode,142.693904194,3161569857,2512411.385501096956,increasing,decreasing,station_retrograde
NorthNode,142.502197550,3162342102,2512420.323524993844,decreasing,increasing,station_direct
NorthNode,142.589328291,3162815230,2512425.799539541826,increasing,decreasing,station_retrograde
NorthNode,142.266486393,3163532002,2512434.095513910986,decreasing,increasing,station_direct
Saturn,283.398872754,3163604866,2512434.938848704100,decreasing,increasing,station_direct
NorthNode,142.347757716,3163922023,2512438.609646314755,increasing,decreasing,station_retrograde
Mercury,201.776877988,3164117495,2512440.872058428824,increasing,decreasing,station_retrograde
Jupiter,70.826929126,3164635893,2512446.872036017478,increasing,decreasing,station_retrograde
NorthNode,141.433821842,3164903448,2512449.968737111427,decreasing,increasing,station_direct
NorthNode,141.475836730,3165178400,2512453.151045580395,increasing,decreasing,station_retrograde
Pluto,100.111565089,3165584519,2512457.851498262025,increasing,decreasing,station_retrograde
Mercury,186.627254386,3165992190,2512462.569910161197,decreasing,increasing,station_direct
NorthNode,140.614835995,3166074120,2512463.518174283206,decreasing,increasing,station_direct
NorthNode,140.630885368,3166263121,2512465.705689007416,increasing,decreasing,station_retrograde
Neptune,308.714646835,3166489485,2512468.325650305487,decreasing,increasing,station_direct
Uranus,311.150905854,3166502440,2512468.475582660176,decreasing,increasing,station_direct
NorthNode,138.891907100,3167458525,2512479.541388537735,decreasing,increasing,station_direct
NorthNode,138.892782864,3167526263,2512480.325386448763,increasing,decreasing,station_retrograde
NorthNode,137.654901903,3168598533,2512492.735920395702,decreasing,increasing,station_direct
NorthNode,137.655005893,3168632147,2512493.124968531542,increasing,decreasing,station_retrograde
NorthNode,135.816629141,3169860947,2512507.347201304510,decreasing,increasing,station_direct
NorthNode,135.825029845,3170007031,2512509.037985526025,increasing,decreasing,station_retrograde
NorthNode,134.815607110,3170944501,2512519.888335303403,decreasing,increasing,station_direct
NorthNode,134.852790009,3171202978,2512522.879964793101,increasing,decreasing,station_retrograde
NorthNode,133.797031229,3172200030,2512534.419920276850,decreasing,increasing,station_direct
NorthNode,133.868174881,3172547439,2512538.440856919624,increasing,decreasing,station_retrograde
NorthNode,133.435787399,3173304787,2512547.206454651430,decreasing,increasing,station_direct
